"","Date","Open","High","Low","Close","Index","Country"
"8275","01-9-2001",3264.3,3264.6,3238.2,3244.9,"S&P/ASX 200","Austrilia"
"8276","01-8-2001",3300.4,3300.4,3254.6,3264.3,"S&P/ASX 200","Austrilia"
"8277","01-5-2001",3293.8,3308.5,3283.7,3300.4,"S&P/ASX 200","Austrilia"
"8278","01-4-2001",3235.7,3294.6,3235.7,3293.8,"S&P/ASX 200","Austrilia"
"8279","01-3-2001",3261.1,3261.1,3225,3235.7,"S&P/ASX 200","Austrilia"
"8280","01-2-2001",3206.2,3261.1,3206.2,3261.1,"S&P/ASX 200","Austrilia"
"8281","12-29-2000",3236.2,3279.8,3206.2,3206.2,"S&P/ASX 200","Austrilia"
"8282","12-28-2000",3228.6,3238,3219.3,3236.2,"S&P/ASX 200","Austrilia"
"8283","12-27-2000",3196,3229.2,3195.5,3228.6,"S&P/ASX 200","Austrilia"
"8284","12-22-2000",3185.8,3202.1,3185.8,3196,"S&P/ASX 200","Austrilia"
"8285","12-21-2000",3245.2,3245.2,3171.7,3185.8,"S&P/ASX 200","Austrilia"
"8286","12-20-2000",3258.1,3258.1,3225.4,3245.2,"S&P/ASX 200","Austrilia"
"8287","12-19-2000",3236.6,3259.8,3236.6,3258.1,"S&P/ASX 200","Austrilia"
"8288","12-18-2000",3229.2,3239.7,3219.4,3236.6,"S&P/ASX 200","Austrilia"
"8289","12-15-2000",3277,3277,3222.4,3229.2,"S&P/ASX 200","Austrilia"
"8290","12-14-2000",3297.5,3297.5,3267.9,3277,"S&P/ASX 200","Austrilia"
"8291","12-13-2000",3313.2,3313.2,3295.6,3297.5,"S&P/ASX 200","Austrilia"
"8292","12-12-2000",3312.4,3321,3305.2,3313.2,"S&P/ASX 200","Austrilia"
"8293","12-11-2000",3287.6,3321,3286,3312.4,"S&P/ASX 200","Austrilia"
"8294","12-8-2000",3309,3309,3279,3287.6,"S&P/ASX 200","Austrilia"
"8295","12-7-2000",3308.1,3321.7,3286,3309,"S&P/ASX 200","Austrilia"
"8296","12-6-2000",3306.5,3348.8,3306.5,3308.1,"S&P/ASX 200","Austrilia"
"8297","12-5-2000",3281.7,3325.2,3281.7,3306.5,"S&P/ASX 200","Austrilia"
"8298","12-4-2000",3284.1,3287,3278,3281.7,"S&P/ASX 200","Austrilia"
"8299","12-1-2000",3274.6,3291.6,3254.8,3284.1,"S&P/ASX 200","Austrilia"
"8300","11-30-2000",3275.6,3295.2,3272.4,3274.6,"S&P/ASX 200","Austrilia"
"8301","11-29-2000",3306.2,3306.2,3271,3275.6,"S&P/ASX 200","Austrilia"
"8302","11-28-2000",3303.2,3311.4,3294,3306.2,"S&P/ASX 200","Austrilia"
"8303","11-27-2000",3280.6,3303.2,3280.6,3303.2,"S&P/ASX 200","Austrilia"
"8304","11-24-2000",3281.2,3290.4,3273.1,3280.6,"S&P/ASX 200","Austrilia"
"8305","11-23-2000",3284.7,3284.7,3265.5,3281.2,"S&P/ASX 200","Austrilia"
"8306","11-22-2000",3301.1,3308.8,3284.5,3284.7,"S&P/ASX 200","Austrilia"
"8307","11-21-2000",3325.1,3325.1,3298.3,3301.1,"S&P/ASX 200","Austrilia"
"8308","11-20-2000",3329.1,3331.1,3319.7,3325.1,"S&P/ASX 200","Austrilia"
"8309","11-17-2000",3302.5,3331.7,3293.5,3329.1,"S&P/ASX 200","Austrilia"
"8310","11-16-2000",3320.4,3320.4,3298.8,3302.5,"S&P/ASX 200","Austrilia"
"8311","11-15-2000",3291.5,3321.3,3291.5,3320.4,"S&P/ASX 200","Austrilia"
"8312","11-14-2000",3290.8,3299.7,3273.5,3291.5,"S&P/ASX 200","Austrilia"
"8313","11-13-2000",3300.9,3313.6,3286.5,3290.8,"S&P/ASX 200","Austrilia"
"8314","11-10-2000",3333.5,3333.5,3293.2,3300.9,"S&P/ASX 200","Austrilia"
"8315","11-9-2000",3354.2,3354.2,3312.9,3333.5,"S&P/ASX 200","Austrilia"
"8316","11-8-2000",3372.9,3372.9,3348.8,3354.2,"S&P/ASX 200","Austrilia"
"8317","11-7-2000",3334.8,3381,3334.1,3372.9,"S&P/ASX 200","Austrilia"
"8318","11-6-2000",3321.9,3345,3314.5,3334.8,"S&P/ASX 200","Austrilia"
"8319","11-3-2000",3289.3,3327.5,3286.7,3321.9,"S&P/ASX 200","Austrilia"
"8320","11-2-2000",3276.8,3293.4,3260.4,3289.3,"S&P/ASX 200","Austrilia"
"8321","11-1-2000",3254.6,3287.1,3254.6,3276.8,"S&P/ASX 200","Austrilia"
"8322","10-31-2000",3264.4,3268.7,3250.7,3254.6,"S&P/ASX 200","Austrilia"
"8323","10-30-2000",3244.7,3269,3244.7,3264.4,"S&P/ASX 200","Austrilia"
"8324","10-27-2000",3239.7,3262.9,3238,3244.7,"S&P/ASX 200","Austrilia"
"8325","10-26-2000",3264.3,3264.3,3234.7,3239.7,"S&P/ASX 200","Austrilia"
"8326","10-25-2000",3260.7,3264.3,3248,3264.3,"S&P/ASX 200","Austrilia"
"8327","10-24-2000",3267.9,3272.7,3258.3,3260.7,"S&P/ASX 200","Austrilia"
"8328","10-23-2000",3235.8,3269.7,3231.8,3267.9,"S&P/ASX 200","Austrilia"
"8329","10-20-2000",3192.7,3247,3192.7,3235.8,"S&P/ASX 200","Austrilia"
"8330","10-19-2000",3226.7,3226.7,3180.7,3192.7,"S&P/ASX 200","Austrilia"
"8331","10-18-2000",3264.2,3264.2,3216.6,3226.7,"S&P/ASX 200","Austrilia"
"8332","10-17-2000",3266.6,3270.4,3251.3,3264.2,"S&P/ASX 200","Austrilia"
"8333","10-16-2000",3201.9,3266.6,3201.9,3266.6,"S&P/ASX 200","Austrilia"
"8334","10-13-2000",3226.5,3226.5,3186.1,3201.9,"S&P/ASX 200","Austrilia"
"8335","10-12-2000",3260.7,3260.7,3222.3,3226.5,"S&P/ASX 200","Austrilia"
"8336","10-11-2000",3265.2,3265.5,3244.4,3260.7,"S&P/ASX 200","Austrilia"
"8337","10-10-2000",3274.3,3284.7,3260.5,3265.2,"S&P/ASX 200","Austrilia"
"8338","10-9-2000",3293.5,3293.5,3253.5,3274.3,"S&P/ASX 200","Austrilia"
"8339","10-6-2000",3311.3,3311.3,3278,3293.5,"S&P/ASX 200","Austrilia"
"8340","10-5-2000",3318.6,3318.6,3298.7,3311.3,"S&P/ASX 200","Austrilia"
"8341","10-4-2000",3327.7,3327.7,3307.7,3318.6,"S&P/ASX 200","Austrilia"
"8342","10-3-2000",3300.6,3330.7,3285.7,3327.7,"S&P/ASX 200","Austrilia"
"8343","10-2-2000",3298.8,3304.5,3282,3300.6,"S&P/ASX 200","Austrilia"
"8344","09-29-2000",3290.7,3302.2,3282.5,3298.8,"S&P/ASX 200","Austrilia"
"8345","09-28-2000",3256.3,3292.9,3256.3,3290.7,"S&P/ASX 200","Austrilia"
"8346","09-27-2000",3241.1,3263.9,3229.7,3256.3,"S&P/ASX 200","Austrilia"
"8347","09-26-2000",3215.3,3242.4,3201.2,3241.1,"S&P/ASX 200","Austrilia"
"8348","09-25-2000",3188.6,3224.7,3188.6,3215.3,"S&P/ASX 200","Austrilia"
"8349","09-22-2000",3252.8,3252.8,3176.2,3188.6,"S&P/ASX 200","Austrilia"
"8350","09-21-2000",3254.7,3256.9,3243.5,3252.8,"S&P/ASX 200","Austrilia"
"8351","09-20-2000",3236.7,3254.7,3235.3,3254.7,"S&P/ASX 200","Austrilia"
"8352","09-19-2000",3276.4,3276.4,3223.4,3236.7,"S&P/ASX 200","Austrilia"
"8353","09-18-2000",3329.8,3329.8,3271.4,3276.4,"S&P/ASX 200","Austrilia"
"8354","09-15-2000",3344.6,3356.5,3321.1,3329.8,"S&P/ASX 200","Austrilia"
"8355","09-14-2000",3334.1,3353.6,3330.3,3344.6,"S&P/ASX 200","Austrilia"
"8356","09-13-2000",3324,3344.1,3314.6,3334.1,"S&P/ASX 200","Austrilia"
"8357","09-12-2000",3297.1,3326.5,3297.1,3324,"S&P/ASX 200","Austrilia"
"8358","09-11-2000",3320.3,3320.3,3296.3,3297.1,"S&P/ASX 200","Austrilia"
"8359","09-8-2000",3306.6,3325.2,3306.6,3320.3,"S&P/ASX 200","Austrilia"
"8360","09-7-2000",3321.2,3321.4,3296,3306.6,"S&P/ASX 200","Austrilia"
"8361","09-6-2000",3347.3,3347.8,3314.3,3321.2,"S&P/ASX 200","Austrilia"
"8362","09-5-2000",3337.5,3356,3336.6,3347.3,"S&P/ASX 200","Austrilia"
"8363","09-4-2000",3331.7,3348,3325,3347.3,"S&P/ASX 200","Austrilia"
"8364","09-1-2000",3297.8,3335.4,3297.8,3331.7,"S&P/ASX 200","Austrilia"
"8365","08-31-2000",3357.8,3357.8,3297.8,3297.8,"S&P/ASX 200","Austrilia"
"8366","08-30-2000",3369.4,3378,3345.9,3357.8,"S&P/ASX 200","Austrilia"
"8367","08-29-2000",3363.9,3379.4,3363,3369.4,"S&P/ASX 200","Austrilia"
"8368","08-28-2000",3367.4,3383.2,3363.9,3363.9,"S&P/ASX 200","Austrilia"
"8369","08-25-2000",3372.4,3377.2,3360.7,3367.4,"S&P/ASX 200","Austrilia"
"8370","08-24-2000",3364.4,3386.6,3361.3,3372.4,"S&P/ASX 200","Austrilia"
"8371","08-23-2000",3353.4,3369.7,3352.8,3364.4,"S&P/ASX 200","Austrilia"
"8372","08-22-2000",3338.9,3356.6,3334.7,3353.4,"S&P/ASX 200","Austrilia"
"8373","08-21-2000",3344.2,3344.8,3333.5,3338.9,"S&P/ASX 200","Austrilia"
"8374","08-18-2000",3336.3,3348.4,3335.4,3344.2,"S&P/ASX 200","Austrilia"
"8375","08-17-2000",3331.8,3350.1,3328.1,3336.3,"S&P/ASX 200","Austrilia"
"8376","08-16-2000",3323.1,3339,3320.5,3331.8,"S&P/ASX 200","Austrilia"
"8377","08-15-2000",3314.9,3327.7,3310.6,3323.1,"S&P/ASX 200","Austrilia"
"8378","08-14-2000",3309.1,3323,3309.1,3314.9,"S&P/ASX 200","Austrilia"
"8379","08-11-2000",3315.3,3315.7,3300.7,3309.1,"S&P/ASX 200","Austrilia"
"8380","08-10-2000",3309.8,3315.3,3304.8,3315.3,"S&P/ASX 200","Austrilia"
"8381","08-9-2000",3302.3,3312.7,3298.4,3309.8,"S&P/ASX 200","Austrilia"
"8382","08-8-2000",3305,3317.7,3301.1,3302.3,"S&P/ASX 200","Austrilia"
"8383","08-7-2000",3277.2,3306.7,3277.2,3305,"S&P/ASX 200","Austrilia"
"8384","08-4-2000",3275.1,3283.7,3267.6,3277.2,"S&P/ASX 200","Austrilia"
"8385","08-3-2000",3270.3,3279.6,3267.1,3275.1,"S&P/ASX 200","Austrilia"
"8386","08-2-2000",3254,3270.7,3241,3270.3,"S&P/ASX 200","Austrilia"
"8387","08-1-2000",3251.1,3262.4,3245.1,3254,"S&P/ASX 200","Austrilia"
"8388","07-31-2000",3255,3257.7,3227.3,3251.1,"S&P/ASX 200","Austrilia"
"8389","07-28-2000",3258.2,3258.6,3248.8,3255,"S&P/ASX 200","Austrilia"
"8390","07-27-2000",3282.9,3282.9,3253.3,3258.2,"S&P/ASX 200","Austrilia"
"8391","07-26-2000",3282.1,3294.4,3274.2,3282.9,"S&P/ASX 200","Austrilia"
"8392","07-25-2000",3305.4,3305.4,3277.3,3282.1,"S&P/ASX 200","Austrilia"
"8393","07-24-2000",3332.3,3332.3,3303.7,3305.4,"S&P/ASX 200","Austrilia"
"8394","07-21-2000",3300.9,3335.5,3300.9,3332.3,"S&P/ASX 200","Austrilia"
"8395","07-20-2000",3299.6,3304.7,3289.2,3300.9,"S&P/ASX 200","Austrilia"
"8396","07-19-2000",3300.6,3313.7,3284.3,3299.6,"S&P/ASX 200","Austrilia"
"8397","07-18-2000",3313.4,3316.4,3294.1,3300.6,"S&P/ASX 200","Austrilia"
"8398","07-17-2000",3303.5,3320.1,3296.5,3313.4,"S&P/ASX 200","Austrilia"
"8399","07-14-2000",3306.5,3308.1,3295.8,3303.5,"S&P/ASX 200","Austrilia"
"8400","07-13-2000",3318.4,3329,3296.1,3306.5,"S&P/ASX 200","Austrilia"
"8401","07-12-2000",3323.3,3337.4,3314.8,3318.4,"S&P/ASX 200","Austrilia"
"8402","07-11-2000",3323.8,3326.1,3307.9,3323.3,"S&P/ASX 200","Austrilia"
"8403","07-10-2000",3305.3,3334.8,3305.3,3323.8,"S&P/ASX 200","Austrilia"
"8404","07-7-2000",3306.9,3326,3305.3,3305.3,"S&P/ASX 200","Austrilia"
"8405","07-6-2000",3320.5,3320.5,3290.8,3306.9,"S&P/ASX 200","Austrilia"
"8406","07-5-2000",3310.1,3321.1,3296.3,3320.5,"S&P/ASX 200","Austrilia"
"8407","07-4-2000",3308.1,3326.9,3297.7,3310.1,"S&P/ASX 200","Austrilia"
"8408","07-3-2000",3311.2,3317,3280.3,3308.1,"S&P/ASX 200","Austrilia"
"8409","06-30-2000",3254.5,3313.8,3227.4,3311.2,"S&P/ASX 200","Austrilia"
"8410","06-29-2000",3213.9,3254.5,3211.8,3254.5,"S&P/ASX 200","Austrilia"
"8411","06-28-2000",3190.1,3213.9,3187.3,3213.9,"S&P/ASX 200","Austrilia"
"8412","06-27-2000",3177.8,3192.8,3171.6,3190.1,"S&P/ASX 200","Austrilia"
"8413","06-26-2000",3177.1,3182.7,3163.4,3177.8,"S&P/ASX 200","Austrilia"
"8414","06-23-2000",3173.6,3177.1,3155.4,3177.1,"S&P/ASX 200","Austrilia"
"8415","06-22-2000",3178.4,3186.1,3164.3,3173.6,"S&P/ASX 200","Austrilia"
"8416","06-21-2000",3155.2,3178.4,3140.7,3178.4,"S&P/ASX 200","Austrilia"
"8417","06-20-2000",3151.1,3157.3,3142.4,3155.2,"S&P/ASX 200","Austrilia"
"8418","06-19-2000",3140.8,3151.1,3119.8,3151.1,"S&P/ASX 200","Austrilia"
"8419","06-16-2000",3133.1,3144.4,3124.4,3140.8,"S&P/ASX 200","Austrilia"
"8420","06-15-2000",3118.2,3147.7,3118.2,3133.1,"S&P/ASX 200","Austrilia"
"8421","06-14-2000",3113.8,3118.2,3103.9,3118.2,"S&P/ASX 200","Austrilia"
"8422","06-13-2000",3146.5,3146.5,3106.9,3113.8,"S&P/ASX 200","Austrilia"
"8423","06-9-2000",3126.7,3153.9,3116.8,3146.5,"S&P/ASX 200","Austrilia"
"8424","06-8-2000",3112.6,3133.1,3110.7,3126.7,"S&P/ASX 200","Austrilia"
"8425","06-7-2000",3149.9,3151.5,3112.6,3112.6,"S&P/ASX 200","Austrilia"
"8426","06-6-2000",3148.8,3151.9,3133.1,3149.9,"S&P/ASX 200","Austrilia"
"8427","06-5-2000",3140.9,3169,3140.9,3148.8,"S&P/ASX 200","Austrilia"
"8428","06-2-2000",3088,3143.7,3088,3140.9,"S&P/ASX 200","Austrilia"
"8429","06-1-2000",3081,3088.2,3067.1,3088,"S&P/ASX 200","Austrilia"
"8430","05-31-2000",3050.6,3105,3050.6,3081,"S&P/ASX 200","Austrilia"
"8431","05-30-2000",3035.1,3050.6,3033.8,3050.6,"S&P/ASX 200","Austrilia"
"8432","05-29-2000",3000.7,3035.1,2999.4,3035.1,"S&P/ASX 200","Austrilia"
"8433","05-26-2000",3018.1,3018.1,2997.2,3000.7,"S&P/ASX 200","Austrilia"
"8434","05-25-2000",3009.5,3031.1,3009.5,3018.1,"S&P/ASX 200","Austrilia"
"8435","05-24-2000",3021.4,3021.4,2985.7,3009.5,"S&P/ASX 200","Austrilia"
"8436","05-23-2000",3004,3021.4,3004,3021.4,"S&P/ASX 200","Austrilia"
"8437","05-22-2000",3039.1,3039.1,2995.9,3004,"S&P/ASX 200","Austrilia"
"8438","05-19-2000",3044.9,3053.1,3033.4,3039.1,"S&P/ASX 200","Austrilia"
"8439","05-18-2000",3074.8,3074.8,3041.9,3044.9,"S&P/ASX 200","Austrilia"
"8440","05-17-2000",3089.2,3091.8,3067.9,3074.8,"S&P/ASX 200","Austrilia"
"8441","05-16-2000",3051.1,3090.4,3051.1,3089.2,"S&P/ASX 200","Austrilia"
"8442","05-15-2000",3034.8,3058.3,3034,3051.1,"S&P/ASX 200","Austrilia"
"8443","05-12-2000",2996.4,3044.3,2996.4,3034.8,"S&P/ASX 200","Austrilia"
"8444","05-11-2000",3043.4,3043.4,2989,2996.4,"S&P/ASX 200","Austrilia"
"8445","05-10-2000",3086.1,3086.1,3033.7,3043.4,"S&P/ASX 200","Austrilia"
"8446","05-9-2000",3106.2,3108.3,3086.1,3086.1,"S&P/ASX 200","Austrilia"
"8447","05-8-2000",3107.2,3123.3,3103.7,3106.2,"S&P/ASX 200","Austrilia"
"8448","05-5-2000",3053.8,3107.2,3053.7,3107.2,"S&P/ASX 200","Austrilia"
"8449","05-4-2000",3107.5,3107.5,3049.6,3053.8,"S&P/ASX 200","Austrilia"
"8450","05-3-2000",3131.1,3131.1,3103.7,3107.5,"S&P/ASX 200","Austrilia"
"8451","05-2-2000",3102,3131.9,3102,3131.1,"S&P/ASX 200","Austrilia"
"8452","05-1-2000",3115.8,3124.4,3102,3102,"S&P/ASX 200","Austrilia"
"8453","04-28-2000",3106.3,3119.1,3086.5,3115.8,"S&P/ASX 200","Austrilia"
"8454","04-27-2000",3117.3,3117.3,3090.1,3106.3,"S&P/ASX 200","Austrilia"
"8455","04-26-2000",3069.7,3127.1,3069.7,3117.3,"S&P/ASX 200","Austrilia"
"8456","04-20-2000",3069.2,3073.6,3038.5,3069.7,"S&P/ASX 200","Austrilia"
"8457","04-19-2000",3010.3,3069.3,3010.3,3069.2,"S&P/ASX 200","Austrilia"
"8458","04-18-2000",2943.9,3032.7,2943.9,3010.3,"S&P/ASX 200","Austrilia"
"8459","04-17-2000",3111.9,3111.9,2902.1,2943.9,"S&P/ASX 200","Austrilia"
"8460","04-14-2000",3099.7,3114.3,3074.4,3111.9,"S&P/ASX 200","Austrilia"
"8461","04-13-2000",3148.7,3148.7,3089,3099.7,"S&P/ASX 200","Austrilia"
"8462","04-12-2000",3173,3173,3140.1,3148.7,"S&P/ASX 200","Austrilia"
"8463","04-11-2000",3201.4,3201.4,3163,3173,"S&P/ASX 200","Austrilia"
"8464","04-10-2000",3182,3201.4,3178.9,3201.4,"S&P/ASX 200","Austrilia"
"8465","04-7-2000",3157.1,3192.2,3157.1,3182,"S&P/ASX 200","Austrilia"
"8466","04-6-2000",3155.4,3167.5,3138.3,3157.1,"S&P/ASX 200","Austrilia"
"8467","04-5-2000",3176.8,3176.8,3144,3155.4,"S&P/ASX 200","Austrilia"
"8468","04-4-2000",3191,3199,3170.7,3176.8,"S&P/ASX 200","Austrilia"
"8469","04-3-2000",958.4,3191,958.4,3191,"S&P/ASX 200","Austrilia"
"8470","03-31-2000",3133.3,3133.3,3133.3,3133.3,"S&P/ASX 200","Austrilia"
"8471","12-30-2016",3097.35,3108.84,3089.99,3103.64,"SSE Composite Index","China-Shanghai"
"8472","12-29-2016",3095.84,3111.8,3087.34,3096.1,"SSE Composite Index","China-Shanghai"
"8473","12-28-2016",3113.77,3118.78,3094.55,3102.24,"SSE Composite Index","China-Shanghai"
"8474","12-27-2016",3117.39,3127.88,3113.75,3114.66,"SSE Composite Index","China-Shanghai"
"8475","12-26-2016",3095.58,3122.88,3068.42,3122.57,"SSE Composite Index","China-Shanghai"
"8476","12-23-2016",3134.93,3138.4,3103.75,3110.15,"SSE Composite Index","China-Shanghai"
"8477","12-22-2016",3132.16,3143.17,3126.89,3139.56,"SSE Composite Index","China-Shanghai"
"8478","12-21-2016",3107.24,3140.25,3107.24,3137.43,"SSE Composite Index","China-Shanghai"
"8479","12-20-2016",3115.9,3117.01,3084.8,3102.88,"SSE Composite Index","China-Shanghai"
"8480","12-19-2016",3120.7,3125.28,3110.08,3118.08,"SSE Composite Index","China-Shanghai"
"8481","12-16-2016",3111.51,3128.87,3106.35,3122.98,"SSE Composite Index","China-Shanghai"
"8482","12-15-2016",3125.76,3138.78,3100.91,3117.68,"SSE Composite Index","China-Shanghai"
"8483","12-14-2016",3149.38,3170.02,3136.35,3140.53,"SSE Composite Index","China-Shanghai"
"8484","12-13-2016",3138.99,3162.5,3118.71,3155.04,"SSE Composite Index","China-Shanghai"
"8485","12-12-2016",3233.67,3245.09,3149.9,3152.97,"SSE Composite Index","China-Shanghai"
"8486","12-9-2016",3209.34,3244.8,3207.04,3232.88,"SSE Composite Index","China-Shanghai"
"8487","12-8-2016",3225.55,3228.12,3211.47,3215.37,"SSE Composite Index","China-Shanghai"
"8488","12-7-2016",3198.47,3222.43,3189.48,3222.24,"SSE Composite Index","China-Shanghai"
"8489","12-6-2016",3202.03,3215.31,3196.52,3199.65,"SSE Composite Index","China-Shanghai"
"8490","12-5-2016",3203.78,3219.52,3194.88,3204.71,"SSE Composite Index","China-Shanghai"
"8491","12-2-2016",3270.12,3279.71,3235.28,3243.84,"SSE Composite Index","China-Shanghai"
"8492","12-1-2016",3257.03,3279.67,3256.26,3273.31,"SSE Composite Index","China-Shanghai"
"8493","11-30-2016",3272.14,3277.27,3239.52,3250.03,"SSE Composite Index","China-Shanghai"
"8494","11-29-2016",3269.23,3301.21,3263.4,3282.92,"SSE Composite Index","China-Shanghai"
"8495","11-28-2016",3270.05,3288.34,3267.67,3277,"SSE Composite Index","China-Shanghai"
"8496","11-25-2016",3241.24,3262.44,3209.6,3261.94,"SSE Composite Index","China-Shanghai"
"8497","11-24-2016",3237.43,3257.86,3232.87,3241.74,"SSE Composite Index","China-Shanghai"
"8498","11-23-2016",3247.94,3262.88,3231.59,3241.14,"SSE Composite Index","China-Shanghai"
"8499","11-22-2016",3220.98,3249.68,3220.98,3248.35,"SSE Composite Index","China-Shanghai"
"8500","11-21-2016",3188.5,3229.76,3188.28,3218.15,"SSE Composite Index","China-Shanghai"
"8501","11-18-2016",3207.19,3212.39,3187.5,3192.86,"SSE Composite Index","China-Shanghai"
"8502","11-17-2016",3198.5,3211.05,3187.21,3208.45,"SSE Composite Index","China-Shanghai"
"8503","11-16-2016",3208.5,3210.89,3195.41,3205.06,"SSE Composite Index","China-Shanghai"
"8504","11-15-2016",3209.95,3214.29,3195.04,3206.99,"SSE Composite Index","China-Shanghai"
"8505","11-14-2016",3187.71,3221.46,3186.8,3210.37,"SSE Composite Index","China-Shanghai"
"8506","11-11-2016",3169.4,3202.74,3166.07,3196.04,"SSE Composite Index","China-Shanghai"
"8507","11-10-2016",3148.54,3172.31,3148.54,3171.28,"SSE Composite Index","China-Shanghai"
"8508","11-9-2016",3146.08,3146.95,3096.95,3128.37,"SSE Composite Index","China-Shanghai"
"8509","11-8-2016",3140.94,3156.88,3134.95,3147.89,"SSE Composite Index","China-Shanghai"
"8510","11-7-2016",3124.89,3139.2,3117.1,3133.33,"SSE Composite Index","China-Shanghai"
"8511","11-4-2016",3126.35,3141.33,3119.54,3125.32,"SSE Composite Index","China-Shanghai"
"8512","11-3-2016",3096.76,3140.93,3094.1,3128.94,"SSE Composite Index","China-Shanghai"
"8513","11-2-2016",3115.73,3118.98,3099.82,3102.73,"SSE Composite Index","China-Shanghai"
"8514","11-1-2016",3101.66,3122.61,3097.04,3122.44,"SSE Composite Index","China-Shanghai"
"8515","10-31-2016",3097.19,3102.3,3081.07,3100.49,"SSE Composite Index","China-Shanghai"
"8516","10-28-2016",3111.7,3128.64,3101.24,3104.27,"SSE Composite Index","China-Shanghai"
"8517","10-27-2016",3112.6,3114.76,3100.39,3112.35,"SSE Composite Index","China-Shanghai"
"8518","10-26-2016",3129.84,3129.84,3110.39,3116.31,"SSE Composite Index","China-Shanghai"
"8519","10-25-2016",3127.97,3132.5,3121.05,3131.94,"SSE Composite Index","China-Shanghai"
"8520","10-24-2016",3092.05,3137.03,3090.79,3128.25,"SSE Composite Index","China-Shanghai"
"8521","10-21-2016",3081.39,3101.85,3069.27,3090.94,"SSE Composite Index","China-Shanghai"
"8522","10-20-2016",3084.91,3089.68,3076.29,3084.46,"SSE Composite Index","China-Shanghai"
"8523","10-19-2016",3085.75,3096.22,3076.77,3084.72,"SSE Composite Index","China-Shanghai"
"8524","10-18-2016",3037.4,3084.19,3037.4,3083.88,"SSE Composite Index","China-Shanghai"
"8525","10-17-2016",3064.69,3068.81,3033.75,3041.17,"SSE Composite Index","China-Shanghai"
"8526","10-14-2016",3056.99,3064.79,3043.18,3063.81,"SSE Composite Index","China-Shanghai"
"8527","10-13-2016",3057.97,3065,3052.64,3061.35,"SSE Composite Index","China-Shanghai"
"8528","10-12-2016",3057.32,3060.51,3048.89,3058.5,"SSE Composite Index","China-Shanghai"
"8529","10-11-2016",3051.62,3066.1,3048.02,3065.25,"SSE Composite Index","China-Shanghai"
"8530","10-10-2016",3020.46,3048.24,3014.62,3048.14,"SSE Composite Index","China-Shanghai"
"8531","09-30-2016",2994.25,3009.2,2993.06,3004.7,"SSE Composite Index","China-Shanghai"
"8532","09-29-2016",2992.17,3009.2,2991.91,2998.48,"SSE Composite Index","China-Shanghai"
"8533","09-28-2016",3000.7,3000.7,2984.32,2987.86,"SSE Composite Index","China-Shanghai"
"8534","09-27-2016",2974.59,2998.23,2969.13,2998.17,"SSE Composite Index","China-Shanghai"
"8535","09-26-2016",3028.24,3028.24,2980.12,2980.43,"SSE Composite Index","China-Shanghai"
"8536","09-23-2016",3044.79,3046.8,3032.8,3033.9,"SSE Composite Index","China-Shanghai"
"8537","09-22-2016",3038.42,3054.44,3035.07,3042.31,"SSE Composite Index","China-Shanghai"
"8538","09-21-2016",3021.58,3032.45,3017.54,3025.87,"SSE Composite Index","China-Shanghai"
"8539","09-20-2016",3027.17,3027.82,3015.88,3023,"SSE Composite Index","China-Shanghai"
"8540","09-19-2016",3005.32,3026.65,3005.32,3026.05,"SSE Composite Index","China-Shanghai"
"8541","09-14-2016",3008.9,3017.94,2995.42,3002.85,"SSE Composite Index","China-Shanghai"
"8542","09-13-2016",3025.03,3029.72,3008.74,3023.51,"SSE Composite Index","China-Shanghai"
"8543","09-12-2016",3037.51,3040.95,2999.93,3021.98,"SSE Composite Index","China-Shanghai"
"8544","09-9-2016",3095.43,3101.79,3078.22,3078.85,"SSE Composite Index","China-Shanghai"
"8545","09-8-2016",3089.95,3096.78,3083.9,3095.95,"SSE Composite Index","China-Shanghai"
"8546","09-7-2016",3091.33,3105.68,3087.88,3091.93,"SSE Composite Index","China-Shanghai"
"8547","09-6-2016",3071.06,3095.51,3053.19,3090.71,"SSE Composite Index","China-Shanghai"
"8548","09-5-2016",3070.71,3085.49,3065.33,3072.1,"SSE Composite Index","China-Shanghai"
"8549","09-2-2016",3057.49,3072.53,3050.49,3067.35,"SSE Composite Index","China-Shanghai"
"8550","09-1-2016",3083.96,3088.7,3062.88,3063.31,"SSE Composite Index","China-Shanghai"
"8551","08-31-2016",3072.92,3087.7,3063.4,3085.49,"SSE Composite Index","China-Shanghai"
"8552","08-30-2016",3071.44,3082.99,3065.97,3074.68,"SSE Composite Index","China-Shanghai"
"8553","08-29-2016",3068.46,3074.94,3058.79,3070.03,"SSE Composite Index","China-Shanghai"
"8554","08-26-2016",3069.85,3087.65,3063.89,3070.31,"SSE Composite Index","China-Shanghai"
"8555","08-25-2016",3073.44,3073.44,3041.51,3068.33,"SSE Composite Index","China-Shanghai"
"8556","08-24-2016",3092.02,3097.15,3079.55,3085.88,"SSE Composite Index","China-Shanghai"
"8557","08-23-2016",3081.57,3101.11,3073.53,3089.71,"SSE Composite Index","China-Shanghai"
"8558","08-22-2016",3107.38,3112.74,3083.59,3084.81,"SSE Composite Index","China-Shanghai"
"8559","08-19-2016",3100.39,3113.34,3082.77,3108.1,"SSE Composite Index","China-Shanghai"
"8560","08-18-2016",3107.75,3125.58,3093.32,3104.11,"SSE Composite Index","China-Shanghai"
