"","C_COUNTRY","C_CITY","C_DATE","C_AVG_TEMP","C_MAX_TEMP","C_MIN_TEMP","C_RAINFULL","C_RAIN","C_SNOW","C_STORM","C_FOG"
"1790","China","Shanghai",2015-11-25,"5.4","7.9","2","0.76",0,0,0,0
"1791","China","Shanghai",2015-11-26,"0.9","4.2","-2.1","0",0,0,0,0
"1792","China","Shanghai",2015-11-27,"3.6","6.5","-2.1","0",0,0,0,0
"1793","China","Shanghai",2015-11-28,"10.6","14.9","2.2","1.02",1,0,0,0
"1794","China","Shanghai",2015-11-29,"9.3","11.9","6.7","0.51",1,0,0,1
"1795","China","Shanghai",2015-11-30,"10.6","15.7","6.4","0",0,0,0,1
"1796","China","Shanghai",2015-12-01,"15.4","17.5","7.5","0",1,0,0,0
"1797","China","Shanghai",2015-12-02,"9.9","13.7","4.4","2.54",1,0,0,0
"1798","China","Shanghai",2015-12-03,"7.6","12.2","3.1","1.27",0,0,0,0
"1799","China","Shanghai",2015-12-04,"5.6","9","2.8","0",0,0,0,0
"1800","China","Shanghai",2015-12-05,"4.9","8.7","2.5","12.95",1,0,0,0
"1801","China","Shanghai",2015-12-06,"5.5","8.9","1.9","0.51",0,0,0,1
"1802","China","Shanghai",2015-12-07,"8.6","13.4","1.6","0",0,0,0,0
"1803","China","Shanghai",2015-12-08,"10.1","12.9","3.6","0",0,0,0,0
"1804","China","Shanghai",2015-12-09,"13.2","14.7","7.4","36.83",1,0,0,0
"1805","China","Shanghai",2015-12-10,"11.8","12.2","10.8","7.62",1,0,0,0
"1806","China","Shanghai",2015-12-11,"8.2","10.9","4.7","5.08",0,0,0,0
"1807","China","Shanghai",2015-12-12,"8.9","11.4","3.5","0",0,0,0,0
"1808","China","Shanghai",2015-12-13,"8.4","9.9","7.1","1.52",1,0,0,0
"1809","China","Shanghai",2015-12-14,"7.6","9.4","5.6","1.52",0,0,0,0
"1810","China","Shanghai",2015-12-15,"7.1","9.4","4.6","0",0,0,0,0
"1811","China","Shanghai",2015-12-16,"3.5","6.6","0","0",0,0,0,0
"1812","China","Shanghai",2015-12-17,"1.7","4.4","-1.5","0",0,0,0,0
"1813","China","Shanghai",2015-12-18,"4.3","8.2","-1.7","0",0,0,0,0
"1814","China","Shanghai",2015-12-19,"8.9","9.9","0.7","1.52",1,0,0,0
"1815","China","Shanghai",2015-12-20,"8.6","10.9","5.9","13.21",1,0,0,0
"1816","China","Shanghai",2015-12-21,"7.2","7.9","5.6","11.68",0,0,0,0
"1817","China","Shanghai",2015-12-22,"12.3","15.2","5.8","0",0,0,0,0
"1818","China","Shanghai",2015-12-23,"9.6","10.2","8.1","0",0,0,0,0
"1819","China","Shanghai",2015-12-24,"9.1","10.6","7.4","5.33",1,0,0,0
"1820","China","Shanghai",2015-12-25,"6","9.4","1.7","1.02",0,0,0,1
"1821","China","Shanghai",2015-12-26,"7.3","12.5","1.1","0",0,0,0,1
"1822","China","Shanghai",2015-12-27,"7.1","9.9","4.6","0",0,0,0,0
"1823","China","Shanghai",2015-12-28,"4.2","6.5","0.9","0",0,0,0,0
"1824","China","Shanghai",2015-12-29,"5.4","8.9","0.7","0",0,0,0,0
"1825","China","Shanghai",2015-12-30,"6.7","10.2","2.7","0",0,0,0,0
"1826","China","Shanghai",2015-12-31,"-","-","-","0",0,0,0,0
"1827","China","Shanghai",2016-01-01,"9.1","12.5","-0.9","0",0,0,0,0
"1828","China","Shanghai",2016-01-02,"11.1","16.9","7.3","0",0,0,0,0
"1829","China","Shanghai",2016-01-03,"12.1","15.7","7.3","1.78",1,0,0,0
"1830","China","Shanghai",2016-01-04,"11.3","13.5","9","9.14",1,0,0,0
"1831","China","Shanghai",2016-01-05,"8.6","9.2","7.7","1.27",1,0,0,0
"1832","China","Shanghai",2016-01-06,"7.4","9.2","4","0",0,0,0,0
"1833","China","Shanghai",2016-01-07,"6","7.9","4","0",0,0,0,0
"1834","China","Shanghai",2016-01-08,"3.3","6.9","-0.4","0",0,0,0,0
"1835","China","Shanghai",2016-01-09,"6.7","8.5","-0.9","0",0,0,0,0
"1836","China","Shanghai",2016-01-10,"8.8","10.3","6.9","8.38",1,0,0,0
"1837","China","Shanghai",2016-01-11,"6.2","8.4","4.2","4.32",1,0,0,0
"1838","China","Shanghai",2016-01-12,"2.6","4.3","-0.1","3.3",0,0,0,0
"1839","China","Shanghai",2016-01-13,"0.7","3.2","-1.7","0",0,0,0,0
"1840","China","Shanghai",2016-01-14,"3","6.4","-2.1","0",0,0,0,0
"1841","China","Shanghai",2016-01-15,"3.6","9.7","-1","0",0,0,0,0
"1842","China","Shanghai",2016-01-16,"7.4","10.4","-1.4","7.11",1,0,0,0
"1843","China","Shanghai",2016-01-17,"6.5","8.7","3.3","4.32",1,0,0,0
"1844","China","Shanghai",2016-01-18,"1.2","3.7","-1.3","0.51",0,0,0,0
"1845","China","Shanghai",2016-01-19,"0.9","3","-1.7","0",0,0,0,0
"1846","China","Shanghai",2016-01-20,"2.7","4.1","-0.6","2.54",1,0,0,0
"1847","China","Shanghai",2016-01-21,"3.4","4.3","1.9","5.08",1,0,0,0
"1848","China","Shanghai",2016-01-22,"2.7","5.1","0.4","5.59",1,1,0,0
"1849","China","Shanghai",2016-01-23,"-3.9","-2.2","-6.3","2.03",0,1,0,0
"1850","China","Shanghai",2016-01-24,"-6.3","-5.4","-7.8","0",0,0,0,0
"1851","China","Shanghai",2016-01-25,"-2.7","1.4","-6.8","0",0,0,0,0
"1852","China","Shanghai",2016-01-26,"2.9","6.7","-6.7","0",0,0,0,0
"1853","China","Shanghai",2016-01-27,"5.3","6.4","1.8","5.84",1,0,0,0
"1854","China","Shanghai",2016-01-28,"7.5","8","4.7","17.53",1,0,0,0
"1855","China","Shanghai",2016-01-29,"5","5.9","4.1","2.54",1,0,0,0
"1856","China","Shanghai",2016-01-30,"3.9","5.7","1.9","0.76",0,0,0,0
"1857","China","Shanghai",2016-01-31,"2.1","4.6","0.5","4.83",1,1,0,0
"1858","China","Shanghai",2016-02-01,"0.4","2.2","-1.7","0.25",0,0,0,0
"1859","China","Shanghai",2016-02-02,"1.4","5","-2","0",0,0,0,0
"1860","China","Shanghai",2016-02-03,"1.8","7.1","-2.6","0",0,0,0,0
"1861","China","Shanghai",2016-02-04,"2.7","5.4","-2.2","0",0,0,0,0
"1862","China","Shanghai",2016-02-05,"5.3","9","-1.3","0",0,0,0,0
"1863","China","Shanghai",2016-02-06,"2.2","5.7","-2.9","0",0,0,0,0
"1864","China","Shanghai",2016-02-07,"3","9.2","-3.5","0",0,0,0,0
"1865","China","Shanghai",2016-02-08,"7","14.4","-3","0",0,1,0,0
"1866","China","Shanghai",2016-02-09,"10.5","19","1.2","0",0,0,0,0
"1867","China","Shanghai",2016-02-10,"15.8","20.4","5.2","0",0,0,0,0
"1868","China","Shanghai",2016-02-11,"16.9","19.2","14.5","0",0,0,0,0
"1869","China","Shanghai",2016-02-12,"15.5","19.5","12.9","0",0,0,0,0
"1870","China","Shanghai",2016-02-13,"9.2","16","2.2","1.52",1,0,0,0
"1871","China","Shanghai",2016-02-14,"2.1","4.7","-0.4","0",1,1,0,0
"1872","China","Shanghai",2016-02-15,"2.3","5.2","-1","0",0,0,0,0
"1873","China","Shanghai",2016-02-16,"5.2","9.7","-1.2","0",0,0,0,0
"1874","China","Shanghai",2016-02-17,"6.9","10.4","-1.3","0",0,0,0,0
"1875","China","Shanghai",2016-02-18,"9.9","15.5","4.1","0",0,0,0,0
"1876","China","Shanghai",2016-02-19,"8.4","9.4","4.5","0",0,0,0,0
"1877","China","Shanghai",2016-02-20,"5.3","10.2","0","0",0,0,0,0
"1878","China","Shanghai",2016-02-21,"8","11.2","-0.2","1.78",1,0,0,0
"1879","China","Shanghai",2016-02-22,"6.1","6.9","5.1","17.27",1,0,0,0
"1880","China","Shanghai",2016-02-23,"6.4","9","4","12.7",0,0,0,0
"1881","China","Shanghai",2016-02-24,"4.1","7.5","-0.2","0",0,0,0,0
"1882","China","Shanghai",2016-02-25,"6.7","9.7","-0.8","0",0,0,0,0
"1883","China","Shanghai",2016-02-26,"11.3","15.9","3.9","0",0,0,0,0
"1884","China","Shanghai",2016-02-27,"13.7","18.4","5.8","0",0,0,0,0
"1885","China","Shanghai",2016-02-28,"10.5","20","4.4","0",0,0,0,0
"1886","China","Shanghai",2016-02-29,"4.7","9.7","-0.6","0",0,0,0,0
"1887","China","Shanghai",2016-03-01,"6.8","9.4","-1.1","0",0,0,0,0
"1888","China","Shanghai",2016-03-02,"12.6","17.2","5.7","0",0,0,0,0
"1889","China","Shanghai",2016-03-03,"15.4","19","9.1","0",0,0,0,0
"1890","China","Shanghai",2016-03-04,"19.2","23.4","13","0",0,0,0,0
"1891","China","Shanghai",2016-03-05,"16.9","24.9","10","0",0,0,0,0
"1892","China","Shanghai",2016-03-06,"10.4","11","9.2","0",0,0,0,0
"1893","China","Shanghai",2016-03-07,"12.9","16.7","10.2","0.25",0,0,0,0
"1894","China","Shanghai",2016-03-08,"7","10","4.9","40.39",1,0,0,0
"1895","China","Shanghai",2016-03-09,"5.2","6.3","3.9","39.62",1,0,0,0
"1896","China","Shanghai",2016-03-10,"2.9","5.7","-1.6","0",0,0,0,0
"1897","China","Shanghai",2016-03-11,"5.6","9.5","-1.8","0",0,0,0,0
"1898","China","Shanghai",2016-03-12,"8.8","11.4","0.9","0",1,0,0,0
"1899","China","Shanghai",2016-03-13,"8.2","9.9","5.9","0",1,0,0,0
"1900","China","Shanghai",2016-03-14,"7","11.3","1.9","0",0,0,0,0
"1901","China","Shanghai",2016-03-15,"9.5","11.7","1.5","0",0,0,0,0
"1902","China","Shanghai",2016-03-16,"12.6","16.2","6.9","0",0,0,0,0
"1903","China","Shanghai",2016-03-17,"14.4","18","10.1","3.3",1,0,0,1
"1904","China","Shanghai",2016-03-18,"15.2","17.7","12.7","3.05",0,0,0,0
"1905","China","Shanghai",2016-03-19,"10.8","14.2","6.9","0",0,0,0,0
"1906","China","Shanghai",2016-03-20,"10.6","14.7","6.4","0",0,0,0,0
"1907","China","Shanghai",2016-03-21,"11.1","13.2","7.9","0",0,0,0,0
"1908","China","Shanghai",2016-03-22,"12.6","14.6","10.2","0",0,0,0,0
"1909","China","Shanghai",2016-03-23,"9.4","12.7","6.8","0",0,0,0,0
"1910","China","Shanghai",2016-03-24,"8.1","10.4","6.6","0",0,0,0,0
"1911","China","Shanghai",2016-03-25,"8.4","13.5","2.5","0",0,0,0,0
"1912","China","Shanghai",2016-03-26,"11","15.4","1.8","0",0,0,0,0
"1913","China","Shanghai",2016-03-27,"11.1","16.5","5.4","0",0,0,0,0
"1914","China","Shanghai",2016-03-28,"15.3","20.4","5","0",0,0,0,0
"1915","China","Shanghai",2016-03-29,"17.5","22.5","10.3","0",1,0,0,0
"1916","China","Shanghai",2016-03-30,"16.2","19.4","11.8","4.32",1,0,0,0
"1917","China","Shanghai",2016-03-31,"12.1","15.7","8.7","1.02",1,0,0,0
"1918","China","Shanghai",2016-04-01,"16.1","21.4","8.3","0",0,0,0,1
"1919","China","Shanghai",2016-04-02,"15.6","19.4","13.6","10.41",1,0,0,0
"1920","China","Shanghai",2016-04-03,"12.5","14.2","10.9","3.81",1,0,0,0
"1921","China","Shanghai",2016-04-04,"13.8","16.7","10.7","3.3",0,0,0,0
"1922","China","Shanghai",2016-04-05,"14.6","16.9","12","0.76",1,0,0,0
"1923","China","Shanghai",2016-04-06,"16.1","18.8","12.9","38.86",1,0,0,0
"1924","China","Shanghai",2016-04-07,"13.9","16.2","11.7","7.11",1,0,0,0
"1925","China","Shanghai",2016-04-08,"17.6","21.2","12.5","0",0,0,0,0
"1926","China","Shanghai",2016-04-09,"17.7","22.2","13.4","0",0,0,0,0
"1927","China","Shanghai",2016-04-10,"15","18.4","10.7","0",0,0,0,0
"1928","China","Shanghai",2016-04-11,"14.4","17","10.1","1.02",1,0,0,0
"1929","China","Shanghai",2016-04-12,"15.7","17.5","13.6","1.78",1,0,0,1
"1930","China","Shanghai",2016-04-13,"17.4","23.4","13.5","0.51",0,0,0,1
"1931","China","Shanghai",2016-04-14,"18.9","25.2","12.9","0",0,0,0,1
"1932","China","Shanghai",2016-04-15,"19.5","23.4","13.8","0",0,0,0,0
"1933","China","Shanghai",2016-04-16,"18.2","22.5","14.5","18.29",1,0,0,0
"1934","China","Shanghai",2016-04-17,"16.1","20","11.9","0.76",1,0,0,0
"1935","China","Shanghai",2016-04-18,"15.9","20.5","11","0.76",0,0,0,0
"1936","China","Shanghai",2016-04-19,"18.3","22.5","11","0",0,0,0,0
"1937","China","Shanghai",2016-04-20,"19.3","20.7","15.3","21.34",1,0,0,0
"1938","China","Shanghai",2016-04-21,"18.9","23.8","15.5","2.03",1,0,0,1
"1939","China","Shanghai",2016-04-22,"21.4","26.7","15","4.83",1,0,0,0
"1940","China","Shanghai",2016-04-23,"14.8","15.4","14","23.11",1,0,0,0
"1941","China","Shanghai",2016-04-24,"16.2","18.2","13.7","0",1,0,0,0
"1942","China","Shanghai",2016-04-25,"15.7","16.5","14.2","1.27",1,0,0,0
"1943","China","Shanghai",2016-04-26,"15.4","16.4","13.4","6.35",1,0,0,0
"1944","China","Shanghai",2016-04-27,"14.4","16.6","13.2","0.51",1,0,0,0
"1945","China","Shanghai",2016-04-28,"17.2","22","11.2","0",0,0,0,1
"1946","China","Shanghai",2016-04-29,"20.3","25.1","11.1","0",0,0,0,0
"1947","China","Shanghai",2016-04-30,"21.7","27","14.9","0",0,0,0,0
"1948","China","Shanghai",2016-05-01,"24.1","29.7","15.8","0",0,0,0,0
"1949","China","Shanghai",2016-05-02,"22.4","24.6","17.7","5.59",1,0,0,0
"1950","China","Shanghai",2016-05-03,"19.6","24.9","13.3","6.1",0,0,0,0
"1951","China","Shanghai",2016-05-04,"24.8","29.4","13","0",0,0,0,0
"1952","China","Shanghai",2016-05-05,"22.8","25","20.9","5.33",1,0,0,0
"1953","China","Shanghai",2016-05-06,"22.1","28.4","16.4","5.33",1,0,0,0
"1954","China","Shanghai",2016-05-07,"17.2","18.8","15.7","0.51",1,0,0,0
"1955","China","Shanghai",2016-05-08,"15.8","18","14.7","0.25",1,0,0,0
"1956","China","Shanghai",2016-05-09,"16.4","17.8","14.5","20.07",1,0,0,0
"1957","China","Shanghai",2016-05-10,"14.7","17","11.8","1.02",1,0,0,1
"1958","China","Shanghai",2016-05-11,"20.2","24.4","11.6","0",0,0,0,0
"1959","China","Shanghai",2016-05-12,"22.9","27.5","17.1","0",0,0,0,0
"1960","China","Shanghai",2016-05-13,"17.3","19.4","15.4","0.25",1,1,0,0
"1961","China","Shanghai",2016-05-14,"21.7","23.7","15.5","0.25",0,0,0,0
"1962","China","Shanghai",2016-05-15,"16.8","24.2","14.2","18.29",1,0,0,0
"1963","China","Shanghai",2016-05-16,"17.9","23.2","11.8","4.06",0,0,0,0
"1964","China","Shanghai",2016-05-17,"19.6","25.2","11.8","0",0,0,0,0
"1965","China","Shanghai",2016-05-18,"21.1","24.4","12.4","0",0,0,0,0
"1966","China","Shanghai",2016-05-19,"21.8","24.4","17.9","0",0,0,0,0
"1967","China","Shanghai",2016-05-20,"19.9","21.6","18.7","10.16",1,0,0,0
"1968","China","Shanghai",2016-05-21,"19.7","20.1","18.5","21.34",1,0,0,1
"1969","China","Shanghai",2016-05-22,"20.6","23.4","18.5","16.76",0,0,0,0
"1970","China","Shanghai",2016-05-23,"22.6","25.5","18.4","0",0,0,0,0
"1971","China","Shanghai",2016-05-24,"21.3","24","19.2","0.51",1,1,0,0
"1972","China","Shanghai",2016-05-25,"24.8","27.7","19.1","0",0,0,0,0
"1973","China","Shanghai",2016-05-26,"22.3","23.8","20.1","2.54",1,0,0,0
"1974","China","Shanghai",2016-05-27,"19.9","20.5","19.5","17.78",1,0,0,0
"1975","China","Shanghai",2016-05-28,"20.4","20.6","19.2","38.1",1,0,0,0
"1976","China","Shanghai",2016-05-29,"19.7","20.5","18.7","17.53",1,0,0,0
"1977","China","Shanghai",2016-05-30,"22","24.7","18.7","2.79",0,0,0,0
"1978","China","Shanghai",2016-05-31,"24.1","28.2","19.8","26.67",1,0,0,0
"1979","China","Shanghai",2016-06-01,"18.7","20.1","17.3","36.83",1,0,0,0
"1980","China","Shanghai",2016-06-02,"21.2","23.6","17.5","0.76",0,0,0,0
"1981","China","Shanghai",2016-06-03,"19.7","20.5","17.3","18.03",1,0,0,0
"1982","China","Shanghai",2016-06-04,"20.7","23.7","18.2","0.25",1,0,0,0
"1983","China","Shanghai",2016-06-05,"20.9","23.2","18.8","0.25",0,0,0,0
"1984","China","Shanghai",2016-06-06,"22.7","24.6","18.8","0.25",0,0,0,0
"1985","China","Shanghai",2016-06-07,"23.6","26.5","21.5","0.25",0,0,0,0
"1986","China","Shanghai",2016-06-08,"22.2","23.6","20.9","1.52",1,0,0,0
"1987","China","Shanghai",2016-06-09,"21.3","22.5","20","0.25",0,0,0,0
"1988","China","Shanghai",2016-06-10,"24.4","27.5","19.9","0",0,0,0,0
"1989","China","Shanghai",2016-06-11,"26","30.1","23.1","15.49",1,1,0,0
"1990","China","Shanghai",2016-06-12,"21.3","22.6","20.3","39.88",1,0,0,0
"1991","China","Shanghai",2016-06-13,"24","28","20.1","33.78",0,0,0,0
"1992","China","Shanghai",2016-06-14,"27.4","32","21.2","0",0,0,0,0
"1993","China","Shanghai",2016-06-15,"25.8","31.2","21.4","6.6",1,0,0,0
"1994","China","Shanghai",2016-06-16,"23.1","25.1","21","0.25",1,0,0,0
"1995","China","Shanghai",2016-06-17,"25.7","30","20.7","0",0,0,0,0
"1996","China","Shanghai",2016-06-18,"28.3","31.7","21.9","0",0,0,0,0
"1997","China","Shanghai",2016-06-19,"28.2","31.6","24.7","33.53",1,0,0,0
"1998","China","Shanghai",2016-06-20,"25.2","27.1","24.4","0",1,0,0,0
"1999","China","Shanghai",2016-06-21,"28.1","31.1","24.3","2.54",1,0,0,0
"2000","China","Shanghai",2016-06-22,"26.3","29.4","24.3","17.53",1,0,0,0
"2001","China","Shanghai",2016-06-23,"31.2","33.7","24.7","0",0,0,0,0
"2002","China","Shanghai",2016-06-24,"25.2","31.5","21.2","5.08",1,0,0,0
"2003","China","Shanghai",2016-06-25,"20.8","22","18.5","9.4",1,0,0,1
"2004","China","Shanghai",2016-06-26,"23.5","26.6","18.5","7.87",1,0,0,0
"2005","China","Shanghai",2016-06-27,"22.8","23.2","20.9","13.21",1,0,0,0
"2006","China","Shanghai",2016-06-28,"24.2","25.6","22.6","24.89",1,0,0,0
"2007","China","Shanghai",2016-06-29,"25.2","26.5","23.1","4.83",1,0,0,0
"2008","China","Shanghai",2016-06-30,"29.6","33.7","24.8","0.25",1,0,0,0
"2009","China","Shanghai",2016-07-01,"27.7","32.1","23.6","26.16",1,0,0,0
"2010","China","Shanghai",2016-07-02,"24.4","27","23.5","67.31",1,0,0,0
"2011","China","Shanghai",2016-07-03,"27.3","29.5","23.6","1.78",1,0,0,0
"2012","China","Shanghai",2016-07-04,"30.6","34.7","25.9","0",0,0,0,0
"2013","China","Shanghai",2016-07-05,"29.1","34","26.2","0.25",1,0,0,0
"2014","China","Shanghai",2016-07-06,"29.9","33.5","26","0",0,0,0,0
"2015","China","Shanghai",2016-07-07,"27.9","30.6","25.9","1.52",1,0,0,0
"2016","China","Shanghai",2016-07-08,"27.7","29.7","25.9","0",0,0,0,0
"2017","China","Shanghai",2016-07-09,"26.8","27.9","25.3","0.51",0,0,0,0
"2018","China","Shanghai",2016-07-10,"27","28.9","25.2","6.86",1,0,0,0
"2019","China","Shanghai",2016-07-11,"27.8","29.1","25.7","1.27",1,0,0,0
"2020","China","Shanghai",2016-07-12,"29","31.9","26.9","12.19",1,0,0,0
"2021","China","Shanghai",2016-07-13,"30","33.7","26.9","1.02",1,0,0,0
"2022","China","Shanghai",2016-07-14,"27.2","29.2","26.3","6.35",1,0,0,0
"2023","China","Shanghai",2016-07-15,"30","35.7","24.1","23.37",1,0,0,0
"2024","China","Shanghai",2016-07-16,"25.5","27.8","23","13.72",1,0,0,0
"2025","China","Shanghai",2016-07-17,"28","30","23.5","0",0,0,0,0
"2026","China","Shanghai",2016-07-18,"29.3","32.5","26.3","0",0,0,0,0
"2027","China","Shanghai",2016-07-19,"30.6","33.5","27.3","0",0,0,0,0
"2028","China","Shanghai",2016-07-20,"33.4","37.7","28.2","0",0,0,0,0
"2029","China","Shanghai",2016-07-21,"34.2","38.7","29.2","0",0,0,0,0
"2030","China","Shanghai",2016-07-22,"33.2","37","29.5","0",0,0,0,0
"2031","China","Shanghai",2016-07-23,"33.4","37","28.6","0",0,0,0,0
"2032","China","Shanghai",2016-07-24,"32.2","36.7","27.4","0",0,0,0,0
"2033","China","Shanghai",2016-07-25,"31.4","36.2","27.4","0",0,0,0,0
"2034","China","Shanghai",2016-07-26,"33.4","37.2","27.8","0",0,0,0,0
"2035","China","Shanghai",2016-07-27,"32.7","38.6","29.8","0",0,0,0,0
"2036","China","Shanghai",2016-07-28,"31.4","37.5","28.4","4.57",1,0,0,0
"2037","China","Shanghai",2016-07-29,"31.7","36.5","28.2","0",1,0,0,0
"2038","China","Shanghai",2016-07-30,"31.4","34.8","28.1","0",0,0,0,0
"2039","China","Shanghai",2016-07-31,"30.7","33.5","28","0",0,0,0,0
"2040","China","Shanghai",2016-08-01,"30.4","32.8","27.9","0",0,0,0,0
"2041","China","Shanghai",2016-08-02,"30.6","35.6","27.2","2.03",1,0,0,0
"2042","China","Shanghai",2016-08-03,"27.4","28.6","25.1","20.57",1,0,0,0
"2043","China","Shanghai",2016-08-04,"28.4","30.1","26.2","1.78",1,0,0,0
"2044","China","Shanghai",2016-08-05,"29.4","31.7","27.1","0",0,0,0,0
"2045","China","Shanghai",2016-08-06,"30.1","33.5","27.2","0",0,0,0,0
"2046","China","Shanghai",2016-08-07,"30.4","33.1","27.6","0",0,0,0,0
"2047","China","Shanghai",2016-08-08,"30.1","32.6","27.6","0",0,0,0,0
"2048","China","Shanghai",2016-08-09,"29.7","32.6","26.2","7.11",1,0,0,0
"2049","China","Shanghai",2016-08-10,"30.3","33.2","27.4","0",0,0,0,0
"2050","China","Shanghai",2016-08-11,"30.4","32.5","28.4","0",0,0,0,0
"2051","China","Shanghai",2016-08-12,"30.5","33.2","28.3","0",0,0,0,0
"2052","China","Shanghai",2016-08-13,"30.4","33.5","27.2","0",0,0,0,0
"2053","China","Shanghai",2016-08-14,"30.4","33.7","27.1","0",0,0,0,0
"2054","China","Shanghai",2016-08-15,"30.6","33.5","27.3","0",0,0,0,0
"2055","China","Shanghai",2016-08-16,"29.9","32.4","27.1","0",0,0,0,0
"2056","China","Shanghai",2016-08-17,"30.6","33","27.1","0",0,0,0,0
"2057","China","Shanghai",2016-08-18,"31.4","35.2","27.7","0",0,0,0,0
"2058","China","Shanghai",2016-08-19,"31","34.8","28.5","0",1,0,0,0
"2059","China","Shanghai",2016-08-20,"30.9","35.5","27.7","0.25",1,0,0,0
"2060","China","Shanghai",2016-08-21,"30.9","33.7","27.5","0.25",0,0,0,0
"2061","China","Shanghai",2016-08-22,"30.3","32.5","27.4","0.25",0,0,0,0
"2062","China","Shanghai",2016-08-23,"29.4","33.2","26.2","0",0,0,0,0
"2063","China","Shanghai",2016-08-24,"29.2","32.5","25.6","0",0,0,0,0
"2064","China","Shanghai",2016-08-25,"30.4","33","26.2","0",0,0,0,0
"2065","China","Shanghai",2016-08-26,"28.2","31.7","23.9","0",0,0,0,0
"2066","China","Shanghai",2016-08-27,"25.7","29.5","22","0",0,0,0,0
"2067","China","Shanghai",2016-08-28,"26.2","29.2","21.9","0",0,0,0,0
"2068","China","Shanghai",2016-08-29,"26.1","29.2","21.3","0",0,0,0,0
"2069","China","Shanghai",2016-08-30,"25.3","29.1","21.1","0",0,0,0,0
"2070","China","Shanghai",2016-08-31,"27.6","31","19.7","0",0,0,0,0
"2071","China","Shanghai",2016-09-01,"28.4","32.6","23.3","0",0,0,0,0
"2072","China","Shanghai",2016-09-02,"27.2","33.5","21.4","0",0,0,0,0
"2073","China","Shanghai",2016-09-03,"27.9","31.7","21.2","0",0,0,0,0
"2074","China","Shanghai",2016-09-04,"27.4","30.2","24.6","0",0,0,0,0
"2075","China","Shanghai",2016-09-05,"27","29.1","25.7","0",0,0,0,0
"2076","China","Shanghai",2016-09-06,"24.7","27","21.1","4.06",1,0,0,0
"2077","China","Shanghai",2016-09-07,"21.1","22.1","20.1","26.42",1,0,0,0
"2078","China","Shanghai",2016-09-08,"24.3","28.5","19.8","7.87",0,0,0,0
"2079","China","Shanghai",2016-09-09,"26.6","30","20","0",0,0,0,0
"2080","China","Shanghai",2016-09-10,"26.4","28.9","23.9","0",0,0,0,0
"2081","China","Shanghai",2016-09-11,"22.8","25.5","20.5","4.06",1,0,0,0
"2082","China","Shanghai",2016-09-12,"25.2","28","19.9","0",0,0,0,0
"2083","China","Shanghai",2016-09-13,"25.5","27.6","21.5","2.79",1,0,0,0
"2084","China","Shanghai",2016-09-14,"22.9","23.5","21.7","10.16",1,0,0,0
"2085","China","Shanghai",2016-09-15,"24.2","25.4","21.7","120.4",1,0,0,0
"2086","China","Shanghai",2016-09-16,"25.1","28.2","22.9","49.28",1,0,0,0
"2087","China","Shanghai",2016-09-17,"24.8","27","22.8","0.25",0,0,0,0
"2088","China","Shanghai",2016-09-18,"24.7","27.2","23.2","0",0,0,0,0
"2089","China","Shanghai",2016-09-19,"23","25.8","20.7","0",0,0,0,0
"2090","China","Shanghai",2016-09-20,"23.1","25.5","19.3","0",0,0,0,0
"2091","China","Shanghai",2016-09-21,"22.9","25.5","19.3","0.51",1,0,0,0
"2092","China","Shanghai",2016-09-22,"22.7","26.7","18.3","0.51",0,0,0,0
"2093","China","Shanghai",2016-09-23,"22.7","25.2","18","0",0,0,0,0
"2094","China","Shanghai",2016-09-24,"22.9","26.5","18.1","0",0,0,0,0
"2095","China","Shanghai",2016-09-25,"25.3","28.2","17.8","0",0,0,0,0
"2096","China","Shanghai",2016-09-26,"26.3","28.5","22.5","0.25",0,0,0,0
"2097","China","Shanghai",2016-09-27,"27.2","29.7","25.2","19.56",1,0,0,0
"2098","China","Shanghai",2016-09-28,"23.7","25.5","22.3","6.6",1,0,0,0
"2099","China","Shanghai",2016-09-29,"22.7","23.7","21.7","32",1,0,0,0
"2100","China","Shanghai",2016-09-30,"25","26.5","22","0.25",0,0,0,0
"2101","China","Shanghai",2016-10-01,"27","29.1","23.9","0",0,0,0,0
"2102","China","Shanghai",2016-10-02,"26.8","31.2","21.2","17.78",1,0,0,0
"2103","China","Shanghai",2016-10-03,"23.2","24.1","21.2","0",0,0,0,0
"2104","China","Shanghai",2016-10-04,"23.9","26.1","22.5","2.29",1,0,0,0
"2105","China","Shanghai",2016-10-05,"23.8","25.7","22.4","0",0,0,0,0
"2106","China","Shanghai",2016-10-06,"22.1","24.2","20","5.08",1,0,0,0
"2107","China","Shanghai",2016-10-07,"22","23.5","19.2","25.15",1,0,0,0
"2108","China","Shanghai",2016-10-08,"19.9","22.1","18.1","10.67",1,0,0,0
"2109","China","Shanghai",2016-10-09,"18.3","20","17.1","1.52",0,0,0,0
"2110","China","Shanghai",2016-10-10,"19.4","21.4","16.8","0",0,0,0,0
"2111","China","Shanghai",2016-10-11,"20.8","22.7","17.9","1.52",1,0,0,0
"2112","China","Shanghai",2016-10-12,"20.6","21.7","18.5","0",0,0,0,0
"2113","China","Shanghai",2016-10-13,"19.9","20.7","19.1","1.78",0,0,0,0
"2114","China","Shanghai",2016-10-14,"21.3","22","18.8","0.51",1,0,0,0
"2115","China","Shanghai",2016-10-15,"22.1","23.2","21.1","0.25",0,0,0,0
"2116","China","Shanghai",2016-10-16,"22.9","27.2","19.6","0",0,0,0,0
