Date	Open	High	Low	Close	Index	Country
09-29-2016	5412.40	5473.30	5412.40	5471.30	S&P/ASX 200	Austrilia
09-28-2016	5405.90	5435.00	5399.10	5412.40	S&P/ASX 200	Austrilia
09-27-2016	5431.40	5431.40	5372.30	5405.90	S&P/ASX 200	Austrilia
09-26-2016	5431.30	5436.10	5407.60	5431.40	S&P/ASX 200	Austrilia
09-23-2016	5374.50	5434.30	5373.90	5431.30	S&P/ASX 200	Austrilia
09-22-2016	5339.60	5391.90	5339.60	5374.50	S&P/ASX 200	Austrilia
09-21-2016	5303.60	5345.50	5303.10	5339.60	S&P/ASX 200	Austrilia
09-20-2016	5294.80	5307.60	5276.30	5303.60	S&P/ASX 200	Austrilia
09-19-2016	5296.70	5301.20	5273.00	5294.80	S&P/ASX 200	Austrilia
09-16-2016	5239.90	5306.10	5239.90	5296.70	S&P/ASX 200	Austrilia
09-15-2016	5227.70	5242.50	5204.00	5239.90	S&P/ASX 200	Austrilia
09-14-2016	5207.80	5230.60	5192.20	5227.70	S&P/ASX 200	Austrilia
09-13-2016	5219.60	5276.10	5207.80	5207.80	S&P/ASX 200	Austrilia
09-12-2016	5339.20	5339.20	5215.00	5219.60	S&P/ASX 200	Austrilia
09-9-2016	5385.80	5385.80	5332.40	5339.20	S&P/ASX 200	Austrilia
09-8-2016	5424.20	5424.20	5358.00	5385.80	S&P/ASX 200	Austrilia
09-7-2016	5413.60	5440.20	5410.60	5424.20	S&P/ASX 200	Austrilia
09-6-2016	5429.60	5430.30	5404.40	5413.60	S&P/ASX 200	Austrilia
09-5-2016	5372.80	5431.10	5372.80	5429.60	S&P/ASX 200	Austrilia
09-2-2016	5415.60	5418.90	5361.70	5372.80	S&P/ASX 200	Austrilia
09-1-2016	5433.00	5433.00	5405.70	5415.60	S&P/ASX 200	Austrilia
08-31-2016	5478.30	5478.30	5412.60	5433.00	S&P/ASX 200	Austrilia
08-30-2016	5469.20	5504.00	5469.20	5478.30	S&P/ASX 200	Austrilia
08-29-2016	5515.50	5516.70	5452.30	5469.20	S&P/ASX 200	Austrilia
08-26-2016	5541.90	5544.40	5513.70	5515.50	S&P/ASX 200	Austrilia
08-25-2016	5561.70	5562.40	5535.40	5541.90	S&P/ASX 200	Austrilia
08-24-2016	5553.80	5569.10	5552.50	5561.70	S&P/ASX 200	Austrilia
08-23-2016	5515.10	5574.00	5515.10	5553.80	S&P/ASX 200	Austrilia
08-22-2016	5526.70	5537.40	5508.70	5515.10	S&P/ASX 200	Austrilia
08-19-2016	5507.80	5533.10	5504.50	5526.70	S&P/ASX 200	Austrilia
08-18-2016	5535.00	5546.00	5498.70	5507.80	S&P/ASX 200	Austrilia
08-17-2016	5532.00	5537.90	5506.70	5535.00	S&P/ASX 200	Austrilia
08-16-2016	5540.00	5549.80	5530.10	5532.00	S&P/ASX 200	Austrilia
08-15-2016	5530.90	5545.20	5510.80	5540.00	S&P/ASX 200	Austrilia
08-12-2016	5508.00	5549.10	5506.20	5530.90	S&P/ASX 200	Austrilia
08-11-2016	5543.70	5543.70	5483.70	5508.00	S&P/ASX 200	Austrilia
08-10-2016	5552.50	5552.50	5513.20	5543.70	S&P/ASX 200	Austrilia
08-9-2016	5537.80	5553.80	5536.20	5552.50	S&P/ASX 200	Austrilia
08-8-2016	5497.40	5549.60	5497.40	5537.80	S&P/ASX 200	Austrilia
08-5-2016	5475.80	5512.50	5475.80	5497.40	S&P/ASX 200	Austrilia
08-4-2016	5465.70	5509.20	5465.70	5475.80	S&P/ASX 200	Austrilia
08-3-2016	5539.30	5539.30	5465.70	5465.70	S&P/ASX 200	Austrilia
08-2-2016	5587.40	5592.10	5539.30	5540.50	S&P/ASX 200	Austrilia
08-1-2016	5562.40	5611.20	5562.40	5587.40	S&P/ASX 200	Austrilia
07-29-2016	5556.60	5570.40	5536.90	5562.40	S&P/ASX 200	Austrilia
07-28-2016	5539.70	5564.00	5538.80	5556.60	S&P/ASX 200	Austrilia
07-27-2016	5537.50	5564.60	5530.00	5539.70	S&P/ASX 200	Austrilia
07-26-2016	5530.20	5537.50	5498.20	5537.50	S&P/ASX 200	Austrilia
07-25-2016	5498.20	5548.50	5498.20	5533.60	S&P/ASX 200	Austrilia
07-22-2016	5512.60	5512.60	5477.90	5498.20	S&P/ASX 200	Austrilia
07-21-2016	5488.70	5531.90	5488.70	5512.40	S&P/ASX 200	Austrilia
07-20-2016	5451.30	5488.70	5439.80	5488.70	S&P/ASX 200	Austrilia
07-19-2016	5458.50	5466.40	5432.80	5451.30	S&P/ASX 200	Austrilia
07-18-2016	5429.60	5462.30	5428.90	5458.50	S&P/ASX 200	Austrilia
07-15-2016	5411.60	5452.70	5411.60	5429.60	S&P/ASX 200	Austrilia
07-14-2016	5388.50	5416.00	5386.00	5411.60	S&P/ASX 200	Austrilia
07-13-2016	5353.20	5391.70	5353.20	5388.50	S&P/ASX 200	Austrilia
07-12-2016	5337.10	5391.90	5337.10	5353.20	S&P/ASX 200	Austrilia
07-11-2016	5230.50	5337.10	5230.50	5337.10	S&P/ASX 200	Austrilia
07-8-2016	5227.90	5238.30	5217.40	5230.50	S&P/ASX 200	Austrilia
07-7-2016	5197.50	5244.10	5197.50	5227.90	S&P/ASX 200	Austrilia
07-6-2016	5228.00	5228.00	5148.70	5197.50	S&P/ASX 200	Austrilia
07-5-2016	5281.80	5282.30	5221.10	5228.00	S&P/ASX 200	Austrilia
07-4-2016	5246.60	5281.80	5218.50	5281.80	S&P/ASX 200	Austrilia
07-1-2016	5233.40	5278.90	5233.40	5246.60	S&P/ASX 200	Austrilia
06-30-2016	5142.40	5247.60	5142.40	5233.40	S&P/ASX 200	Austrilia
06-29-2016	5103.30	5156.50	5103.30	5142.40	S&P/ASX 200	Austrilia
06-28-2016	5137.20	5137.20	5051.10	5103.30	S&P/ASX 200	Austrilia
06-27-2016	5113.20	5154.90	5051.00	5137.20	S&P/ASX 200	Austrilia
06-24-2016	5280.70	5325.40	5080.00	5113.20	S&P/ASX 200	Austrilia
06-23-2016	5271.00	5292.80	5269.40	5280.70	S&P/ASX 200	Austrilia
06-22-2016	5274.40	5297.80	5259.30	5270.90	S&P/ASX 200	Austrilia
06-21-2016	5256.80	5290.00	5252.30	5274.40	S&P/ASX 200	Austrilia
06-20-2016	5162.70	5256.80	5162.70	5256.80	S&P/ASX 200	Austrilia
06-17-2016	5146.00	5178.40	5146.00	5162.70	S&P/ASX 200	Austrilia
06-16-2016	5147.10	5198.90	5141.00	5146.00	S&P/ASX 200	Austrilia
06-15-2016	5203.30	5203.30	5147.10	5147.10	S&P/ASX 200	Austrilia
06-14-2016	5312.60	5312.60	5197.40	5203.30	S&P/ASX 200	Austrilia
06-10-2016	5361.90	5361.90	5294.20	5312.60	S&P/ASX 200	Austrilia
06-9-2016	5370.00	5386.00	5336.00	5361.90	S&P/ASX 200	Austrilia
06-8-2016	5371.00	5375.50	5335.20	5370.00	S&P/ASX 200	Austrilia
06-7-2016	5360.10	5392.50	5360.10	5371.00	S&P/ASX 200	Austrilia
06-6-2016	5318.90	5374.90	5317.10	5360.40	S&P/ASX 200	Austrilia
06-3-2016	5278.90	5324.30	5278.90	5318.90	S&P/ASX 200	Austrilia
06-2-2016	5323.20	5327.80	5270.90	5278.90	S&P/ASX 200	Austrilia
06-1-2016	5378.60	5378.60	5306.30	5323.20	S&P/ASX 200	Austrilia
05-31-2016	5408.00	5408.00	5365.30	5378.60	S&P/ASX 200	Austrilia
05-30-2016	5405.90	5415.00	5391.50	5408.00	S&P/ASX 200	Austrilia
05-27-2016	5388.10	5427.70	5388.10	5405.90	S&P/ASX 200	Austrilia
05-26-2016	5372.50	5402.70	5354.10	5388.10	S&P/ASX 200	Austrilia
05-25-2016	5295.60	5394.40	5295.60	5372.50	S&P/ASX 200	Austrilia
05-24-2016	5318.90	5324.00	5295.60	5295.60	S&P/ASX 200	Austrilia
05-23-2016	5351.30	5364.60	5297.50	5318.90	S&P/ASX 200	Austrilia
05-20-2016	5323.30	5366.00	5320.30	5351.30	S&P/ASX 200	Austrilia
05-19-2016	5356.20	5371.10	5303.10	5323.30	S&P/ASX 200	Austrilia
05-18-2016	5395.90	5395.90	5347.10	5356.20	S&P/ASX 200	Austrilia
05-17-2016	5358.90	5395.90	5358.90	5395.90	S&P/ASX 200	Austrilia
05-16-2016	5329.00	5371.10	5319.80	5358.90	S&P/ASX 200	Austrilia
05-13-2016	5359.30	5371.70	5309.00	5329.00	S&P/ASX 200	Austrilia
05-12-2016	5372.30	5372.30	5337.60	5359.30	S&P/ASX 200	Austrilia
05-11-2016	5342.80	5425.20	5342.80	5372.30	S&P/ASX 200	Austrilia
05-10-2016	5320.70	5343.20	5288.40	5342.80	S&P/ASX 200	Austrilia
05-9-2016	5292.00	5321.40	5264.40	5320.70	S&P/ASX 200	Austrilia
05-6-2016	5281.60	5292.00	5200.30	5292.00	S&P/ASX 200	Austrilia
05-5-2016	5271.10	5294.10	5249.80	5279.10	S&P/ASX 200	Austrilia
05-4-2016	5353.80	5353.80	5271.10	5271.10	S&P/ASX 200	Austrilia
05-3-2016	5243.00	5357.00	5217.40	5353.80	S&P/ASX 200	Austrilia
05-2-2016	5252.20	5252.20	5182.20	5243.00	S&P/ASX 200	Austrilia
04-29-2016	5225.40	5257.10	5210.50	5252.20	S&P/ASX 200	Austrilia
04-28-2016	5187.70	5239.30	5187.70	5225.40	S&P/ASX 200	Austrilia
04-27-2016	5220.60	5281.60	5179.50	5187.70	S&P/ASX 200	Austrilia
04-26-2016	5236.40	5247.30	5211.40	5220.60	S&P/ASX 200	Austrilia
04-22-2016	5272.70	5273.50	5226.20	5236.40	S&P/ASX 200	Austrilia
04-21-2016	5216.00	5279.90	5216.00	5272.70	S&P/ASX 200	Austrilia
04-20-2016	5188.80	5232.70	5188.80	5216.00	S&P/ASX 200	Austrilia
04-19-2016	5137.10	5219.00	5137.10	5188.80	S&P/ASX 200	Austrilia
04-18-2016	5157.50	5157.60	5118.50	5137.10	S&P/ASX 200	Austrilia
04-15-2016	5118.50	5157.50	5111.70	5157.50	S&P/ASX 200	Austrilia
04-14-2016	5054.70	5118.60	5054.70	5118.60	S&P/ASX 200	Austrilia
04-13-2016	4975.60	5054.70	4975.60	5054.70	S&P/ASX 200	Austrilia
04-12-2016	4931.50	4977.20	4927.30	4975.60	S&P/ASX 200	Austrilia
04-11-2016	4937.60	4943.20	4910.80	4931.50	S&P/ASX 200	Austrilia
04-8-2016	4960.90	4960.90	4893.50	4937.60	S&P/ASX 200	Austrilia
04-7-2016	4945.90	4984.90	4945.10	4964.10	S&P/ASX 200	Austrilia
04-6-2016	4924.40	4958.20	4906.30	4945.90	S&P/ASX 200	Austrilia
04-5-2016	4995.30	4995.30	4909.10	4924.40	S&P/ASX 200	Austrilia
04-4-2016	4999.40	5046.30	4995.30	4995.30	S&P/ASX 200	Austrilia
04-1-2016	5082.80	5082.80	4976.30	4999.40	S&P/ASX 200	Austrilia
03-31-2016	5010.30	5098.20	5010.30	5082.80	S&P/ASX 200	Austrilia
03-30-2016	5004.50	5058.80	4989.90	5010.30	S&P/ASX 200	Austrilia
03-29-2016	5084.20	5095.70	4998.50	5004.50	S&P/ASX 200	Austrilia
03-24-2016	5142.30	5142.30	5069.20	5084.20	S&P/ASX 200	Austrilia
03-23-2016	5166.60	5166.60	5124.00	5142.30	S&P/ASX 200	Austrilia
03-22-2016	5161.50	5181.60	5152.60	5166.60	S&P/ASX 200	Austrilia
03-21-2016	5183.10	5195.70	5148.60	5166.60	S&P/ASX 200	Austrilia
03-18-2016	5168.20	5216.20	5168.20	5183.10	S&P/ASX 200	Austrilia
03-17-2016	5119.00	5193.50	5119.00	5168.20	S&P/ASX 200	Austrilia
03-16-2016	5111.40	5122.40	5088.20	5119.00	S&P/ASX 200	Austrilia
03-15-2016	5185.50	5185.50	5106.50	5111.40	S&P/ASX 200	Austrilia
03-14-2016	5166.40	5214.00	5166.40	5185.50	S&P/ASX 200	Austrilia
03-11-2016	5150.10	5181.60	5118.50	5166.40	S&P/ASX 200	Austrilia
03-10-2016	5157.20	5177.20	5149.70	5150.10	S&P/ASX 200	Austrilia
03-9-2016	5108.00	5157.20	5081.90	5157.20	S&P/ASX 200	Austrilia
03-8-2016	5142.80	5182.50	5103.40	5108.00	S&P/ASX 200	Austrilia
03-7-2016	5090.00	5151.70	5090.00	5142.80	S&P/ASX 200	Austrilia
03-4-2016	5081.10	5105.00	5081.10	5090.00	S&P/ASX 200	Austrilia
03-3-2016	5021.20	5081.10	5021.20	5081.10	S&P/ASX 200	Austrilia
03-2-2016	4922.30	5047.00	4922.30	5021.20	S&P/ASX 200	Austrilia
03-1-2016	4880.90	4931.70	4868.10	4922.30	S&P/ASX 200	Austrilia
02-29-2016	4880.00	4925.70	4878.80	4880.90	S&P/ASX 200	Austrilia
02-26-2016	4881.20	4897.10	4838.30	4880.00	S&P/ASX 200	Austrilia
02-25-2016	4875.00	4902.00	4844.30	4881.20	S&P/ASX 200	Austrilia
02-24-2016	4979.60	4979.60	4861.90	4875.00	S&P/ASX 200	Austrilia
02-23-2016	5001.20	5035.60	4969.40	4979.60	S&P/ASX 200	Austrilia
02-22-2016	4952.80	5007.40	4949.20	5001.20	S&P/ASX 200	Austrilia
02-19-2016	4992.00	4992.00	4937.00	4952.80	S&P/ASX 200	Austrilia
02-18-2016	4882.10	4992.60	4882.10	4992.00	S&P/ASX 200	Austrilia
02-17-2016	4910.00	4926.30	4869.70	4882.10	S&P/ASX 200	Austrilia
02-16-2016	4843.50	4910.00	4814.10	4910.00	S&P/ASX 200	Austrilia
02-15-2016	4765.30	4853.90	4765.30	4843.50	S&P/ASX 200	Austrilia
02-12-2016	4821.10	4821.10	4760.30	4765.30	S&P/ASX 200	Austrilia
02-11-2016	4775.70	4821.10	4770.70	4821.10	S&P/ASX 200	Austrilia
02-10-2016	4832.10	4852.40	4706.70	4775.70	S&P/ASX 200	Austrilia
02-9-2016	4975.40	4975.40	4826.90	4832.10	S&P/ASX 200	Austrilia
02-8-2016	4976.20	4980.00	4925.80	4975.40	S&P/ASX 200	Austrilia
02-5-2016	4980.40	4983.30	4932.90	4976.20	S&P/ASX 200	Austrilia
02-4-2016	4876.80	4989.40	4876.80	4980.40	S&P/ASX 200	Austrilia
02-3-2016	4993.30	4993.30	4873.60	4876.80	S&P/ASX 200	Austrilia
02-2-2016	5043.60	5045.40	4982.20	4993.30	S&P/ASX 200	Austrilia
02-1-2016	5005.50	5073.00	5005.50	5043.60	S&P/ASX 200	Austrilia
01-29-2016	4976.20	5008.50	4947.60	5005.50	S&P/ASX 200	Austrilia
01-28-2016	4946.40	4988.90	4909.40	4976.20	S&P/ASX 200	Austrilia
01-27-2016	5006.60	5009.50	4937.90	4946.40	S&P/ASX 200	Austrilia
01-25-2016	4916.00	5006.60	4916.00	5006.60	S&P/ASX 200	Austrilia
01-22-2016	4883.60	4932.10	4864.00	4916.00	S&P/ASX 200	Austrilia
01-21-2016	4841.50	4928.10	4841.50	4864.00	S&P/ASX 200	Austrilia
01-20-2016	4903.10	4930.10	4836.80	4841.50	S&P/ASX 200	Austrilia
01-19-2016	4857.30	4903.10	4840.20	4903.10	S&P/ASX 200	Austrilia
01-18-2016	4869.20	4892.80	4803.90	4858.70	S&P/ASX 200	Austrilia
01-15-2016	4929.80	4997.10	4870.30	4892.80	S&P/ASX 200	Austrilia
01-14-2016	4987.40	4987.40	4865.00	4909.40	S&P/ASX 200	Austrilia
01-13-2016	4925.10	4992.40	4925.10	4987.40	S&P/ASX 200	Austrilia
01-12-2016	4932.20	4983.70	4910.70	4925.10	S&P/ASX 200	Austrilia
01-11-2016	4990.80	4990.80	4880.10	4932.20	S&P/ASX 200	Austrilia
01-8-2016	5010.30	5034.30	4940.30	4990.80	S&P/ASX 200	Austrilia
01-7-2016	5123.10	5124.10	4996.50	5010.30	S&P/ASX 200	Austrilia
01-6-2016	5184.40	5191.10	5094.80	5123.10	S&P/ASX 200	Austrilia
01-5-2016	5270.50	5270.50	5183.70	5184.40	S&P/ASX 200	Austrilia
01-4-2016	5295.90	5331.40	5263.80	5270.50	S&P/ASX 200	Austrilia
12-31-2015	5319.90	5325.80	5295.90	5295.90	S&P/ASX 200	Austrilia
12-30-2015	5267.30	5324.30	5267.30	5319.90	S&P/ASX 200	Austrilia
12-29-2015	5207.60	5267.30	5189.10	5267.30	S&P/ASX 200	Austrilia
12-24-2015	5141.80	5211.50	5141.80	5207.60	S&P/ASX 200	Austrilia
12-23-2015	5116.70	5168.60	5116.70	5141.80	S&P/ASX 200	Austrilia
12-22-2015	5109.00	5159.90	5103.10	5116.70	S&P/ASX 200	Austrilia
12-21-2015	5106.70	5126.30	5075.20	5109.00	S&P/ASX 200	Austrilia
12-18-2015	5102.00	5112.70	5026.60	5106.70	S&P/ASX 200	Austrilia
12-17-2015	5028.40	5129.10	5028.40	5102.00	S&P/ASX 200	Austrilia
12-16-2015	4909.60	5028.40	4909.60	5028.40	S&P/ASX 200	Austrilia
12-15-2015	4928.60	4969.40	4909.60	4909.60	S&P/ASX 200	Austrilia
12-14-2015	5029.50	5029.50	4928.00	4928.60	S&P/ASX 200	Austrilia
12-11-2015	5037.70	5067.40	5015.30	5029.50	S&P/ASX 200	Austrilia
12-10-2015	5080.70	5083.80	4995.60	5037.70	S&P/ASX 200	Austrilia
12-9-2015	5108.60	5119.50	5069.60	5080.50	S&P/ASX 200	Austrilia
12-8-2015	5155.70	5155.70	5096.70	5108.60	S&P/ASX 200	Austrilia
12-7-2015	5151.60	5229.90	5151.60	5155.70	S&P/ASX 200	Austrilia
12-4-2015	5227.70	5227.70	5117.60	5151.60	S&P/ASX 200	Austrilia
12-3-2015	5258.30	5258.30	5200.40	5227.70	S&P/ASX 200	Austrilia
12-2-2015	5266.10	5269.30	5237.50	5258.30	S&P/ASX 200	Austrilia
12-1-2015	5166.50	5279.30	5166.50	5266.10	S&P/ASX 200	Austrilia
11-30-2015	5202.60	5213.10	5166.20	5166.50	S&P/ASX 200	Austrilia
11-27-2015	5210.70	5258.60	5195.40	5202.60	S&P/ASX 200	Austrilia
11-26-2015	5193.70	5253.60	5185.80	5210.70	S&P/ASX 200	Austrilia
11-25-2015	5226.40	5231.20	5192.10	5193.70	S&P/ASX 200	Austrilia
11-24-2015	5276.40	5276.40	5226.40	5226.40	S&P/ASX 200	Austrilia
11-23-2015	5256.10	5285.50	5244.00	5276.40	S&P/ASX 200	Austrilia
11-20-2015	5242.60	5272.00	5231.00	5256.10	S&P/ASX 200	Austrilia
11-19-2015	5133.10	5242.60	5133.10	5242.60	S&P/ASX 200	Austrilia
11-18-2015	5118.20	5145.50	5082.70	5133.10	S&P/ASX 200	Austrilia
11-17-2015	5003.80	5118.20	5003.80	5118.20	S&P/ASX 200	Austrilia
11-16-2015	5051.30	5051.30	4979.20	5003.80	S&P/ASX 200	Austrilia
11-13-2015	5125.70	5125.70	5010.40	5051.30	S&P/ASX 200	Austrilia
11-12-2015	5122.60	5150.10	5083.20	5125.70	S&P/ASX 200	Austrilia
11-11-2015	5099.20	5130.90	5092.60	5122.60	S&P/ASX 200	Austrilia
11-10-2015	5119.50	5119.50	5047.00	5099.20	S&P/ASX 200	Austrilia
11-9-2015	5215.00	5215.00	5102.80	5119.50	S&P/ASX 200	Austrilia
11-6-2015	5171.20	5216.60	5152.80	5215.00	S&P/ASX 200	Austrilia
11-5-2015	5242.30	5247.60	5167.40	5193.00	S&P/ASX 200	Austrilia
11-4-2015	5239.20	5313.70	5235.60	5242.30	S&P/ASX 200	Austrilia
11-3-2015	5165.80	5246.40	5165.80	5239.20	S&P/ASX 200	Austrilia
11-2-2015	5239.40	5249.30	5162.70	5165.80	S&P/ASX 200	Austrilia
10-30-2015	5266.90	5266.90	5204.00	5239.40	S&P/ASX 200	Austrilia
10-29-2015	5335.20	5353.50	5257.10	5266.90	S&P/ASX 200	Austrilia
10-28-2015	5346.20	5354.90	5319.40	5335.20	S&P/ASX 200	Austrilia
10-27-2015	5348.00	5355.80	5339.70	5346.20	S&P/ASX 200	Austrilia
10-26-2015	5351.60	5384.80	5346.50	5348.00	S&P/ASX 200	Austrilia
10-23-2015	5263.80	5374.50	5263.80	5351.60	S&P/ASX 200	Austrilia
10-22-2015	5248.30	5264.70	5217.60	5263.80	S&P/ASX 200	Austrilia
10-21-2015	5235.60	5260.00	5195.40	5248.30	S&P/ASX 200	Austrilia
10-20-2015	5269.70	5269.70	5228.70	5235.60	S&P/ASX 200	Austrilia
10-19-2015	5268.20	5294.00	5254.90	5269.70	S&P/ASX 200	Austrilia
10-16-2015	5230.00	5294.30	5230.00	5268.20	S&P/ASX 200	Austrilia
10-15-2015	5197.30	5238.90	5197.30	5230.00	S&P/ASX 200	Austrilia
10-14-2015	5202.90	5202.90	5164.20	5197.30	S&P/ASX 200	Austrilia
10-13-2015	5232.90	5232.90	5173.30	5202.90	S&P/ASX 200	Austrilia
10-12-2015	5279.70	5279.80	5225.30	5232.90	S&P/ASX 200	Austrilia
10-9-2015	5210.40	5284.00	5210.40	5279.70	S&P/ASX 200	Austrilia
10-8-2015	5197.90	5256.00	5197.90	5210.40	S&P/ASX 200	Austrilia
10-7-2015	5167.40	5197.90	5136.30	5197.90	S&P/ASX 200	Austrilia
10-6-2015	5151.10	5220.00	5151.10	5167.40	S&P/ASX 200	Austrilia
10-5-2015	5052.00	5153.60	5052.00	5150.50	S&P/ASX 200	Austrilia
10-2-2015	5112.10	5119.20	5042.80	5052.00	S&P/ASX 200	Austrilia
10-1-2015	5021.70	5116.70	5021.70	5112.10	S&P/ASX 200	Austrilia
09-30-2015	4918.40	5022.00	4918.40	5021.60	S&P/ASX 200	Austrilia
09-29-2015	5098.80	5098.80	4918.40	4918.40	S&P/ASX 200	Austrilia
09-28-2015	5042.10	5113.50	5031.80	5113.50	S&P/ASX 200	Austrilia
09-25-2015	5071.70	5116.30	5036.10	5042.10	S&P/ASX 200	Austrilia
09-24-2015	4998.10	5071.70	4998.10	5071.70	S&P/ASX 200	Austrilia
09-23-2015	5103.60	5103.60	4988.80	4998.10	S&P/ASX 200	Austrilia
09-22-2015	5066.20	5125.00	5066.20	5103.60	S&P/ASX 200	Austrilia
