Date	Open	High	Low	Close	Index	Country
08-4-2016	1509.79	1514.29	1507.10	1507.93	SET Index	Thailand
08-3-2016	1496.38	1509.77	1493.88	1507.47	SET Index	Thailand
08-2-2016	1508.18	1511.83	1497.23	1497.51	SET Index	Thailand
08-1-2016	1531.94	1533.75	1511.65	1512.62	SET Index	Thailand
07-29-2016	1527.11	1530.35	1522.01	1524.07	SET Index	Thailand
07-28-2016	1516.64	1526.61	1510.57	1524.58	SET Index	Thailand
07-27-2016	1510.59	1517.73	1509.54	1515.40	SET Index	Thailand
07-26-2016	1513.69	1515.98	1501.56	1504.81	SET Index	Thailand
07-25-2016	1508.66	1516.95	1508.20	1512.66	SET Index	Thailand
07-22-2016	1502.76	1510.58	1497.32	1509.13	SET Index	Thailand
07-21-2016	1511.03	1517.59	1502.45	1502.70	SET Index	Thailand
07-20-2016	1500.52	1510.64	1499.19	1510.03	SET Index	Thailand
07-15-2016	1492.96	1498.13	1489.82	1492.00	SET Index	Thailand
07-14-2016	1479.44	1489.68	1475.97	1488.69	SET Index	Thailand
07-13-2016	1481.29	1483.14	1475.44	1477.61	SET Index	Thailand
07-12-2016	1473.32	1477.28	1466.42	1474.92	SET Index	Thailand
07-11-2016	1464.42	1470.57	1463.15	1468.39	SET Index	Thailand
07-8-2016	1456.73	1459.21	1449.87	1455.65	SET Index	Thailand
07-7-2016	1459.04	1464.10	1455.67	1456.72	SET Index	Thailand
07-6-2016	1444.54	1456.98	1443.97	1452.59	SET Index	Thailand
07-5-2016	1455.45	1459.80	1447.69	1450.07	SET Index	Thailand
07-4-2016	1452.83	1456.29	1448.88	1454.56	SET Index	Thailand
06-30-2016	1450.55	1452.08	1436.68	1444.99	SET Index	Thailand
06-29-2016	1445.41	1449.90	1441.54	1442.66	SET Index	Thailand
06-28-2016	1426.65	1437.82	1424.23	1437.42	SET Index	Thailand
06-27-2016	1411.71	1426.68	1410.08	1424.31	SET Index	Thailand
06-24-2016	1411.99	1416.15	1393.83	1413.19	SET Index	Thailand
06-23-2016	1425.41	1438.51	1418.59	1436.40	SET Index	Thailand
06-22-2016	1431.90	1434.40	1422.27	1424.68	SET Index	Thailand
06-21-2016	1422.79	1433.52	1421.36	1430.80	SET Index	Thailand
06-20-2016	1425.53	1426.87	1419.45	1421.99	SET Index	Thailand
06-17-2016	1415.99	1422.22	1412.33	1421.32	SET Index	Thailand
06-16-2016	1428.73	1429.74	1410.26	1411.19	SET Index	Thailand
06-15-2016	1430.87	1436.65	1425.57	1434.89	SET Index	Thailand
06-14-2016	1421.67	1429.63	1421.45	1428.10	SET Index	Thailand
06-13-2016	1419.38	1425.97	1414.89	1421.86	SET Index	Thailand
06-10-2016	1434.33	1438.66	1428.87	1429.21	SET Index	Thailand
06-9-2016	1449.62	1451.08	1435.20	1435.65	SET Index	Thailand
06-8-2016	1443.01	1446.46	1436.43	1445.54	SET Index	Thailand
06-7-2016	1448.39	1450.28	1440.23	1442.42	SET Index	Thailand
06-6-2016	1441.54	1446.43	1440.28	1443.42	SET Index	Thailand
06-3-2016	1430.23	1437.62	1426.80	1436.43	SET Index	Thailand
06-2-2016	1418.72	1429.93	1417.79	1424.06	SET Index	Thailand
06-1-2016	1423.26	1429.08	1415.73	1415.76	SET Index	Thailand
05-31-2016	1427.29	1428.29	1420.19	1424.28	SET Index	Thailand
05-30-2016	1422.43	1425.66	1418.81	1424.12	SET Index	Thailand
05-27-2016	1402.37	1412.67	1400.92	1412.67	SET Index	Thailand
05-26-2016	1398.68	1404.47	1398.08	1401.64	SET Index	Thailand
05-25-2016	1393.95	1398.35	1390.19	1397.63	SET Index	Thailand
05-24-2016	1381.50	1386.15	1376.74	1384.26	SET Index	Thailand
05-23-2016	1387.73	1388.88	1377.65	1381.69	SET Index	Thailand
05-19-2016	1400.78	1400.97	1384.12	1385.86	SET Index	Thailand
05-18-2016	1406.95	1410.04	1399.36	1400.50	SET Index	Thailand
05-17-2016	1405.30	1411.02	1402.43	1406.57	SET Index	Thailand
05-16-2016	1403.24	1406.03	1392.99	1397.63	SET Index	Thailand
05-13-2016	1400.00	1404.57	1394.25	1394.69	SET Index	Thailand
05-12-2016	1384.82	1399.39	1383.04	1399.31	SET Index	Thailand
05-11-2016	1391.15	1394.18	1382.27	1382.41	SET Index	Thailand
05-10-2016	1387.17	1393.62	1384.25	1390.13	SET Index	Thailand
05-9-2016	1389.78	1394.28	1381.66	1394.14	SET Index	Thailand
05-4-2016	1392.58	1393.56	1384.18	1390.70	SET Index	Thailand
05-3-2016	1403.53	1409.92	1397.12	1397.87	SET Index	Thailand
04-29-2016	1399.15	1404.61	1394.25	1404.61	SET Index	Thailand
04-28-2016	1416.35	1419.21	1396.16	1399.91	SET Index	Thailand
04-27-2016	1421.80	1423.15	1409.17	1411.84	SET Index	Thailand
04-26-2016	1408.00	1421.89	1405.55	1418.78	SET Index	Thailand
04-25-2016	1410.66	1413.99	1406.38	1408.71	SET Index	Thailand
04-22-2016	1425.27	1425.76	1410.81	1410.81	SET Index	Thailand
04-21-2016	1425.72	1432.25	1420.75	1423.90	SET Index	Thailand
04-20-2016	1416.78	1419.77	1407.97	1414.96	SET Index	Thailand
04-19-2016	1403.81	1417.96	1402.16	1416.00	SET Index	Thailand
04-18-2016	1387.08	1398.81	1384.39	1398.77	SET Index	Thailand
04-12-2016	1374.92	1386.04	1373.83	1385.42	SET Index	Thailand
04-11-2016	1370.31	1375.47	1364.96	1369.84	SET Index	Thailand
04-8-2016	1357.23	1370.68	1351.27	1369.64	SET Index	Thailand
04-7-2016	1375.19	1379.25	1356.68	1356.69	SET Index	Thailand
04-5-2016	1389.75	1390.11	1373.34	1373.59	SET Index	Thailand
04-4-2016	1399.59	1403.27	1396.42	1400.27	SET Index	Thailand
04-1-2016	1405.07	1406.24	1395.44	1400.72	SET Index	Thailand
03-31-2016	1406.85	1412.92	1402.01	1407.70	SET Index	Thailand
03-30-2016	1401.08	1419.72	1400.55	1410.29	SET Index	Thailand
03-29-2016	1389.04	1394.78	1386.29	1392.85	SET Index	Thailand
03-28-2016	1395.69	1399.22	1386.98	1389.01	SET Index	Thailand
03-25-2016	1407.43	1410.17	1394.53	1394.78	SET Index	Thailand
03-24-2016	1407.36	1412.80	1403.53	1405.41	SET Index	Thailand
03-23-2016	1396.24	1412.16	1393.16	1412.16	SET Index	Thailand
03-22-2016	1400.95	1402.03	1391.23	1397.20	SET Index	Thailand
03-21-2016	1384.72	1393.68	1380.16	1393.63	SET Index	Thailand
03-18-2016	1386.46	1388.70	1376.41	1382.96	SET Index	Thailand
03-17-2016	1388.09	1389.77	1379.96	1380.20	SET Index	Thailand
03-16-2016	1387.01	1392.24	1370.08	1377.80	SET Index	Thailand
03-15-2016	1389.67	1391.76	1380.23	1382.93	SET Index	Thailand
03-14-2016	1401.58	1407.21	1392.51	1394.27	SET Index	Thailand
03-11-2016	1385.27	1396.86	1385.26	1393.41	SET Index	Thailand
03-10-2016	1392.13	1392.49	1376.34	1379.06	SET Index	Thailand
03-9-2016	1371.35	1391.13	1366.81	1390.66	SET Index	Thailand
03-8-2016	1391.58	1397.75	1373.86	1374.62	SET Index	Thailand
03-7-2016	1386.53	1396.30	1385.91	1395.75	SET Index	Thailand
03-4-2016	1385.03	1389.24	1376.37	1379.53	SET Index	Thailand
03-3-2016	1371.46	1383.47	1369.94	1379.33	SET Index	Thailand
03-2-2016	1355.01	1372.46	1352.81	1365.31	SET Index	Thailand
03-1-2016	1335.52	1347.33	1331.55	1346.95	SET Index	Thailand
02-29-2016	1342.43	1343.94	1331.57	1332.37	SET Index	Thailand
02-26-2016	1338.48	1343.51	1335.74	1343.07	SET Index	Thailand
02-25-2016	1338.04	1338.98	1326.68	1333.42	SET Index	Thailand
02-24-2016	1323.01	1336.15	1320.91	1331.93	SET Index	Thailand
02-23-2016	1325.24	1329.24	1319.22	1325.79	SET Index	Thailand
02-19-2016	1295.01	1320.23	1293.48	1320.19	SET Index	Thailand
02-18-2016	1297.23	1301.33	1287.84	1294.59	SET Index	Thailand
02-17-2016	1287.25	1288.62	1275.72	1288.47	SET Index	Thailand
02-16-2016	1296.69	1298.71	1286.26	1289.36	SET Index	Thailand
02-15-2016	1287.05	1294.55	1284.89	1288.40	SET Index	Thailand
02-12-2016	1282.86	1286.20	1270.84	1276.49	SET Index	Thailand
02-11-2016	1300.37	1307.25	1280.74	1280.74	SET Index	Thailand
02-10-2016	1300.32	1306.35	1296.02	1304.74	SET Index	Thailand
02-9-2016	1300.34	1303.99	1294.60	1303.96	SET Index	Thailand
02-8-2016	1308.46	1313.29	1304.71	1307.57	SET Index	Thailand
02-5-2016	1303.97	1307.95	1300.24	1306.29	SET Index	Thailand
02-4-2016	1298.89	1301.87	1294.67	1297.11	SET Index	Thailand
02-3-2016	1277.38	1291.87	1275.41	1291.77	SET Index	Thailand
02-2-2016	1295.76	1300.10	1284.64	1285.30	SET Index	Thailand
02-1-2016	1300.85	1308.26	1293.27	1297.34	SET Index	Thailand
01-29-2016	1291.97	1301.01	1287.23	1300.98	SET Index	Thailand
01-28-2016	1284.21	1288.88	1274.53	1288.40	SET Index	Thailand
01-27-2016	1276.69	1286.16	1275.79	1278.29	SET Index	Thailand
01-26-2016	1261.30	1271.50	1259.35	1268.07	SET Index	Thailand
01-25-2016	1277.28	1283.51	1267.58	1267.70	SET Index	Thailand
01-22-2016	1260.53	1272.09	1254.80	1268.03	SET Index	Thailand
01-21-2016	1260.77	1263.67	1237.56	1245.61	SET Index	Thailand
01-20-2016	1253.43	1257.92	1244.94	1248.98	SET Index	Thailand
01-19-2016	1248.76	1269.98	1248.39	1266.01	SET Index	Thailand
01-18-2016	1234.80	1250.66	1231.32	1245.05	SET Index	Thailand
01-15-2016	1269.40	1273.82	1245.36	1245.85	SET Index	Thailand
01-14-2016	1264.93	1273.91	1260.41	1263.29	SET Index	Thailand
01-13-2016	1268.32	1279.21	1262.53	1278.61	SET Index	Thailand
01-12-2016	1232.16	1255.78	1231.92	1255.30	SET Index	Thailand
01-11-2016	1233.86	1235.18	1220.96	1234.50	SET Index	Thailand
01-8-2016	1231.88	1246.70	1228.18	1244.18	SET Index	Thailand
01-7-2016	1238.06	1244.04	1224.83	1224.83	SET Index	Thailand
01-6-2016	1250.14	1260.88	1247.89	1260.04	SET Index	Thailand
01-5-2016	1267.99	1270.07	1251.87	1253.34	SET Index	Thailand
01-4-2016	1286.26	1286.36	1260.96	1263.41	SET Index	Thailand
12-30-2015	1285.52	1294.84	1285.29	1288.02	SET Index	Thailand
12-29-2015	1281.90	1287.36	1276.47	1283.78	SET Index	Thailand
12-28-2015	1285.65	1287.39	1280.98	1285.87	SET Index	Thailand
12-25-2015	1286.66	1287.46	1275.43	1282.93	SET Index	Thailand
12-24-2015	1285.70	1287.10	1280.02	1284.15	SET Index	Thailand
12-23-2015	1270.47	1275.94	1266.25	1274.50	SET Index	Thailand
12-22-2015	1274.71	1278.94	1258.73	1261.66	SET Index	Thailand
12-21-2015	1271.28	1280.08	1262.28	1264.44	SET Index	Thailand
12-18-2015	1302.05	1302.39	1284.36	1284.92	SET Index	Thailand
12-17-2015	1297.16	1313.09	1296.25	1310.34	SET Index	Thailand
12-16-2015	1304.76	1308.54	1296.24	1299.12	SET Index	Thailand
12-15-2015	1276.96	1300.53	1273.29	1300.51	SET Index	Thailand
12-14-2015	1262.44	1270.04	1251.99	1267.61	SET Index	Thailand
12-11-2015	1297.10	1297.73	1278.30	1280.92	SET Index	Thailand
12-9-2015	1309.22	1316.19	1294.41	1297.82	SET Index	Thailand
12-8-2015	1323.85	1324.61	1306.20	1306.98	SET Index	Thailand
12-4-2015	1334.26	1337.73	1330.87	1333.57	SET Index	Thailand
12-3-2015	1332.60	1342.21	1325.86	1340.62	SET Index	Thailand
12-2-2015	1356.88	1364.96	1339.30	1339.45	SET Index	Thailand
12-1-2015	1363.13	1364.83	1353.08	1357.01	SET Index	Thailand
11-30-2015	1360.72	1369.99	1354.10	1359.70	SET Index	Thailand
11-27-2015	1364.17	1368.92	1359.96	1363.13	SET Index	Thailand
11-26-2015	1383.84	1386.13	1363.61	1365.81	SET Index	Thailand
11-25-2015	1388.53	1391.08	1377.88	1381.46	SET Index	Thailand
11-24-2015	1395.73	1400.20	1383.03	1384.92	SET Index	Thailand
11-23-2015	1397.27	1401.77	1393.99	1394.22	SET Index	Thailand
11-20-2015	1386.99	1396.33	1383.14	1393.84	SET Index	Thailand
11-19-2015	1384.19	1388.34	1381.41	1384.97	SET Index	Thailand
11-18-2015	1390.95	1394.28	1374.97	1376.82	SET Index	Thailand
11-17-2015	1396.54	1398.19	1388.76	1390.17	SET Index	Thailand
11-16-2015	1370.51	1388.81	1368.79	1388.62	SET Index	Thailand
11-13-2015	1380.34	1385.70	1379.10	1382.46	SET Index	Thailand
11-12-2015	1383.88	1387.75	1379.10	1384.29	SET Index	Thailand
11-11-2015	1398.58	1400.97	1389.94	1390.15	SET Index	Thailand
11-10-2015	1398.19	1403.26	1394.71	1398.38	SET Index	Thailand
11-9-2015	1412.15	1413.70	1401.77	1402.57	SET Index	Thailand
11-6-2015	1411.47	1416.42	1408.94	1414.54	SET Index	Thailand
11-5-2015	1421.23	1427.05	1412.51	1413.16	SET Index	Thailand
11-4-2015	1420.65	1425.36	1417.47	1423.42	SET Index	Thailand
11-3-2015	1419.45	1420.60	1408.53	1412.62	SET Index	Thailand
11-2-2015	1395.63	1413.57	1395.35	1413.34	SET Index	Thailand
10-30-2015	1391.41	1398.90	1389.83	1394.94	SET Index	Thailand
10-29-2015	1409.62	1411.29	1387.75	1390.04	SET Index	Thailand
10-28-2015	1422.97	1423.94	1407.02	1409.26	SET Index	Thailand
10-27-2015	1422.73	1428.78	1421.15	1424.05	SET Index	Thailand
10-26-2015	1429.03	1431.86	1423.24	1424.16	SET Index	Thailand
10-22-2015	1415.52	1417.89	1413.48	1416.14	SET Index	Thailand
10-21-2015	1421.63	1424.29	1412.28	1415.80	SET Index	Thailand
10-20-2015	1415.55	1424.07	1414.97	1418.63	SET Index	Thailand
10-19-2015	1421.61	1426.81	1413.34	1416.91	SET Index	Thailand
10-16-2015	1428.99	1429.54	1416.65	1418.38	SET Index	Thailand
10-15-2015	1413.00	1426.17	1412.36	1425.32	SET Index	Thailand
10-14-2015	1405.29	1414.85	1404.47	1405.08	SET Index	Thailand
10-13-2015	1408.33	1410.15	1399.52	1406.69	SET Index	Thailand
10-12-2015	1415.44	1417.51	1406.61	1412.49	SET Index	Thailand
10-9-2015	1404.68	1415.53	1403.54	1411.33	SET Index	Thailand
10-8-2015	1393.79	1401.84	1390.00	1392.15	SET Index	Thailand
10-7-2015	1376.47	1394.05	1373.59	1393.66	SET Index	Thailand
10-6-2015	1367.90	1372.56	1363.39	1370.69	SET Index	Thailand
10-5-2015	1354.11	1363.98	1353.73	1363.17	SET Index	Thailand
10-2-2015	1345.68	1351.03	1342.00	1346.35	SET Index	Thailand
10-1-2015	1353.92	1358.15	1344.96	1345.15	SET Index	Thailand
09-30-2015	1353.06	1356.62	1348.24	1349.00	SET Index	Thailand
09-29-2015	1342.36	1358.63	1341.30	1348.84	SET Index	Thailand
09-28-2015	1368.56	1369.10	1352.02	1352.13	SET Index	Thailand
09-25-2015	1375.31	1380.59	1368.43	1376.83	SET Index	Thailand
09-24-2015	1371.90	1375.83	1365.60	1372.35	SET Index	Thailand
09-23-2015	1372.43	1378.64	1364.73	1375.17	SET Index	Thailand
09-22-2015	1396.38	1397.29	1377.79	1379.32	SET Index	Thailand
09-21-2015	1384.76	1394.35	1382.44	1392.73	SET Index	Thailand
09-18-2015	1394.00	1397.77	1386.79	1390.32	SET Index	Thailand
09-17-2015	1387.00	1392.81	1384.62	1389.70	SET Index	Thailand
09-16-2015	1375.28	1382.42	1369.45	1381.80	SET Index	Thailand
09-15-2015	1377.33	1381.09	1368.31	1370.65	SET Index	Thailand
09-14-2015	1382.64	1385.12	1371.96	1377.15	SET Index	Thailand
09-11-2015	1399.30	1403.30	1381.48	1381.72	SET Index	Thailand
09-10-2015	1386.49	1396.16	1384.39	1396.16	SET Index	Thailand
09-9-2015	1390.17	1398.57	1385.89	1396.29	SET Index	Thailand
09-8-2015	1371.31	1379.92	1360.08	1379.32	SET Index	Thailand
09-7-2015	1368.28	1374.27	1365.70	1371.40	SET Index	Thailand
09-4-2015	1378.64	1381.68	1368.89	1370.75	SET Index	Thailand
09-3-2015	1379.78	1386.54	1378.93	1383.48	SET Index	Thailand
09-2-2015	1360.52	1375.72	1355.27	1372.45	SET Index	Thailand
09-1-2015	1381.64	1384.18	1361.77	1362.39	SET Index	Thailand
08-31-2015	1367.81	1382.41	1364.34	1382.41	SET Index	Thailand
08-28-2015	1374.36	1380.66	1358.76	1365.94	SET Index	Thailand
08-27-2015	1338.37	1359.23	1336.59	1358.03	SET Index	Thailand
08-26-2015	1314.91	1333.30	1314.86	1320.08	SET Index	Thailand
08-25-2015	1315.71	1323.88	1292.14	1323.88	SET Index	Thailand
08-24-2015	1334.62	1336.79	1301.06	1301.06	SET Index	Thailand
08-21-2015	1365.93	1369.84	1357.90	1365.61	SET Index	Thailand
08-20-2015	1372.66	1379.50	1370.04	1372.53	SET Index	Thailand
08-19-2015	1376.19	1383.30	1370.24	1379.12	SET Index	Thailand
08-18-2015	1371.88	1388.12	1362.31	1372.61	SET Index	Thailand
08-17-2015	1414.64	1418.69	1408.74	1408.74	SET Index	Thailand
08-14-2015	1404.24	1416.47	1399.39	1413.92	SET Index	Thailand
08-13-2015	1399.30	1404.15	1382.70	1404.15	SET Index	Thailand
08-11-2015	1423.31	1425.68	1408.32	1408.32	SET Index	Thailand
08-10-2015	1423.30	1425.63	1418.89	1420.13	SET Index	Thailand
08-7-2015	1429.92	1433.15	1426.95	1428.79	SET Index	Thailand
08-6-2015	1436.66	1439.22	1428.53	1430.58	SET Index	Thailand
08-5-2015	1438.16	1441.38	1433.84	1436.36	SET Index	Thailand
08-4-2015	1438.67	1439.06	1428.52	1432.16	SET Index	Thailand
08-3-2015	1435.62	1442.16	1432.10	1442.04	SET Index	Thailand
07-31-2015	1424.01	1440.12	1423.14	1440.12	SET Index	Thailand
07-29-2015	1413.96	1419.07	1401.06	1417.49	SET Index	Thailand
07-28-2015	1416.02	1422.38	1401.13	1408.07	SET Index	Thailand
07-27-2015	1431.86	1433.95	1410.72	1412.55	SET Index	Thailand
07-24-2015	1440.78	1441.92	1433.01	1438.08	SET Index	Thailand
07-23-2015	1447.16	1453.47	1444.21	1444.66	SET Index	Thailand
07-22-2015	1441.38	1449.53	1432.58	1447.84	SET Index	Thailand
07-21-2015	1467.61	1468.25	1442.79	1447.44	SET Index	Thailand
07-20-2015	1480.12	1481.27	1466.64	1466.71	SET Index	Thailand
07-17-2015	1482.61	1484.25	1476.90	1479.31	SET Index	Thailand
07-16-2015	1488.97	1490.62	1476.43	1481.26	SET Index	Thailand
07-15-2015	1490.99	1496.17	1486.74	1486.74	SET Index	Thailand
07-14-2015	1493.39	1494.96	1487.01	1488.40	SET Index	Thailand
07-13-2015	1484.52	1493.63	1480.64	1490.65	SET Index	Thailand
07-10-2015	1482.18	1486.29	1476.91	1484.90	SET Index	Thailand
07-9-2015	1469.59	1479.28	1461.57	1472.57	SET Index	Thailand
07-8-2015	1476.01	1478.97	1466.74	1470.25	SET Index	Thailand
07-7-2015	1477.16	1484.90	1475.88	1483.77	SET Index	Thailand
07-6-2015	1479.81	1482.23	1470.37	1473.23	SET Index	Thailand
07-3-2015	1490.44	1495.37	1485.50	1489.59	SET Index	Thailand
07-2-2015	1504.72	1505.41	1490.80	1491.62	SET Index	Thailand
06-30-2015	1510.18	1512.65	1499.15	1504.55	SET Index	Thailand
06-29-2015	1501.03	1516.93	1495.86	1511.19	SET Index	Thailand
06-26-2015	1520.92	1524.59	1516.96	1518.03	SET Index	Thailand
06-25-2015	1517.35	1523.42	1512.76	1519.47	SET Index	Thailand
06-24-2015	1507.39	1518.61	1506.72	1518.26	SET Index	Thailand
06-23-2015	1512.23	1513.31	1500.97	1503.23	SET Index	Thailand
06-22-2015	1492.55	1509.39	1492.18	1504.06	SET Index	Thailand
06-19-2015	1507.60	1508.19	1488.07	1491.46	SET Index	Thailand
