Date	Open	High	Low	Close	Index	Country
11-4-2016	6778.94	6778.94	6708.47	6708.47	S&P/NZX 50 Index Gross	New zealand
11-3-2016	6853.75	6853.75	6741.59	6778.94	S&P/NZX 50 Index Gross	New zealand
11-2-2016	6931.46	6931.46	6851.31	6853.75	S&P/NZX 50 Index Gross	New zealand
11-1-2016	6960.68	6960.68	6913.72	6930.49	S&P/NZX 50 Index Gross	New zealand
10-31-2016	6943.30	6960.68	6902.72	6960.68	S&P/NZX 50 Index Gross	New zealand
10-28-2016	6941.95	6949.66	6923.80	6943.30	S&P/NZX 50 Index Gross	New zealand
10-27-2016	6896.20	6941.95	6896.20	6941.95	S&P/NZX 50 Index Gross	New zealand
10-26-2016	7002.87	7013.65	6892.27	6896.20	S&P/NZX 50 Index Gross	New zealand
10-25-2016	6958.40	7006.21	6958.40	7002.87	S&P/NZX 50 Index Gross	New zealand
10-21-2016	6973.78	6978.86	6938.55	6958.40	S&P/NZX 50 Index Gross	New zealand
10-20-2016	6976.54	6982.55	6954.30	6973.78	S&P/NZX 50 Index Gross	New zealand
10-19-2016	6973.09	6996.38	6962.22	6976.54	S&P/NZX 50 Index Gross	New zealand
10-18-2016	7066.37	7066.37	6965.24	6973.09	S&P/NZX 50 Index Gross	New zealand
10-17-2016	7133.26	7133.26	7043.37	7066.37	S&P/NZX 50 Index Gross	New zealand
10-14-2016	7120.05	7133.87	7109.12	7133.26	S&P/NZX 50 Index Gross	New zealand
10-13-2016	7107.46	7136.43	7102.04	7120.05	S&P/NZX 50 Index Gross	New zealand
10-12-2016	7124.23	7124.24	7098.85	7107.46	S&P/NZX 50 Index Gross	New zealand
10-11-2016	7116.92	7153.36	7114.66	7124.23	S&P/NZX 50 Index Gross	New zealand
10-10-2016	7167.81	7167.82	7109.76	7116.92	S&P/NZX 50 Index Gross	New zealand
10-7-2016	7197.29	7197.30	7130.41	7167.81	S&P/NZX 50 Index Gross	New zealand
10-6-2016	7271.16	7271.16	7194.11	7197.29	S&P/NZX 50 Index Gross	New zealand
10-5-2016	7352.46	7352.47	7271.00	7271.16	S&P/NZX 50 Index Gross	New zealand
10-4-2016	7372.49	7372.49	7330.59	7352.46	S&P/NZX 50 Index Gross	New zealand
10-3-2016	7361.09	7372.49	7333.82	7372.49	S&P/NZX 50 Index Gross	New zealand
09-30-2016	7343.45	7361.09	7299.28	7361.09	S&P/NZX 50 Index Gross	New zealand
09-29-2016	7305.42	7349.79	7300.19	7343.45	S&P/NZX 50 Index Gross	New zealand
09-28-2016	7260.41	7290.45	7255.60	7290.45	S&P/NZX 50 Index Gross	New zealand
09-27-2016	7264.87	7265.25	7220.81	7252.92	S&P/NZX 50 Index Gross	New zealand
09-26-2016	7296.74	7296.74	7259.35	7264.86	S&P/NZX 50 Index Gross	New zealand
09-23-2016	7311.71	7328.16	7281.87	7296.74	S&P/NZX 50 Index Gross	New zealand
09-22-2016	7319.33	7327.62	7304.52	7311.71	S&P/NZX 50 Index Gross	New zealand
09-21-2016	7308.45	7327.68	7266.86	7281.17	S&P/NZX 50 Index Gross	New zealand
09-20-2016	7278.12	7314.48	7272.25	7308.45	S&P/NZX 50 Index Gross	New zealand
09-19-2016	7250.51	7278.12	7250.51	7278.12	S&P/NZX 50 Index Gross	New zealand
09-16-2016	7196.24	7263.20	7196.24	7250.51	S&P/NZX 50 Index Gross	New zealand
09-15-2016	7213.89	7220.40	7183.38	7196.24	S&P/NZX 50 Index Gross	New zealand
09-14-2016	7250.45	7250.45	7198.03	7210.72	S&P/NZX 50 Index Gross	New zealand
09-13-2016	7285.86	7328.16	7247.77	7249.23	S&P/NZX 50 Index Gross	New zealand
09-12-2016	7469.49	7469.49	7266.81	7279.76	S&P/NZX 50 Index Gross	New zealand
09-9-2016	7534.73	7534.73	7468.59	7468.60	S&P/NZX 50 Index Gross	New zealand
09-8-2016	7585.29	7585.29	7529.08	7534.73	S&P/NZX 50 Index Gross	New zealand
09-7-2016	7507.25	7571.11	7497.92	7571.11	S&P/NZX 50 Index Gross	New zealand
09-6-2016	7492.03	7505.67	7473.96	7503.54	S&P/NZX 50 Index Gross	New zealand
09-5-2016	7435.55	7492.03	7424.93	7492.03	S&P/NZX 50 Index Gross	New zealand
09-2-2016	7423.19	7426.11	7399.39	7426.11	S&P/NZX 50 Index Gross	New zealand
09-1-2016	7405.56	7423.28	7371.45	7423.19	S&P/NZX 50 Index Gross	New zealand
08-31-2016	7388.95	7398.83	7374.38	7398.83	S&P/NZX 50 Index Gross	New zealand
08-30-2016	7367.26	7394.42	7367.26	7387.95	S&P/NZX 50 Index Gross	New zealand
08-29-2016	7391.30	7393.97	7367.26	7367.26	S&P/NZX 50 Index Gross	New zealand
08-26-2016	7427.78	7430.43	7385.53	7391.30	S&P/NZX 50 Index Gross	New zealand
08-25-2016	7410.30	7437.83	7408.10	7427.28	S&P/NZX 50 Index Gross	New zealand
08-24-2016	7467.34	7470.68	7410.30	7410.30	S&P/NZX 50 Index Gross	New zealand
08-23-2016	7462.16	7481.68	7454.33	7467.33	S&P/NZX 50 Index Gross	New zealand
08-22-2016	7405.95	7462.16	7405.95	7462.16	S&P/NZX 50 Index Gross	New zealand
08-19-2016	7385.12	7405.61	7376.46	7405.25	S&P/NZX 50 Index Gross	New zealand
08-18-2016	7355.02	7386.52	7354.09	7385.12	S&P/NZX 50 Index Gross	New zealand
08-17-2016	7310.67	7363.41	7310.67	7355.02	S&P/NZX 50 Index Gross	New zealand
08-16-2016	7388.35	7388.35	7310.67	7310.67	S&P/NZX 50 Index Gross	New zealand
08-15-2016	7363.10	7391.65	7359.88	7388.35	S&P/NZX 50 Index Gross	New zealand
08-12-2016	7353.82	7386.48	7353.82	7363.10	S&P/NZX 50 Index Gross	New zealand
08-11-2016	7349.61	7353.83	7334.16	7353.83	S&P/NZX 50 Index Gross	New zealand
08-10-2016	7363.16	7364.39	7337.93	7349.61	S&P/NZX 50 Index Gross	New zealand
08-9-2016	7348.30	7378.99	7339.35	7363.16	S&P/NZX 50 Index Gross	New zealand
08-8-2016	7308.42	7348.30	7307.59	7348.30	S&P/NZX 50 Index Gross	New zealand
08-5-2016	7298.09	7316.42	7289.41	7308.42	S&P/NZX 50 Index Gross	New zealand
08-4-2016	7277.40	7310.16	7277.40	7298.08	S&P/NZX 50 Index Gross	New zealand
08-3-2016	7329.20	7329.20	7277.40	7277.40	S&P/NZX 50 Index Gross	New zealand
08-2-2016	7356.63	7361.93	7329.19	7329.20	S&P/NZX 50 Index Gross	New zealand
08-1-2016	7348.13	7359.12	7335.06	7356.63	S&P/NZX 50 Index Gross	New zealand
07-29-2016	7306.35	7357.72	7288.54	7348.13	S&P/NZX 50 Index Gross	New zealand
07-28-2016	7301.90	7306.35	7287.72	7306.35	S&P/NZX 50 Index Gross	New zealand
07-27-2016	7310.39	7324.55	7284.79	7301.90	S&P/NZX 50 Index Gross	New zealand
07-26-2016	7317.31	7325.27	7297.58	7310.39	S&P/NZX 50 Index Gross	New zealand
07-25-2016	7226.05	7317.31	7221.59	7317.31	S&P/NZX 50 Index Gross	New zealand
07-22-2016	7214.05	7246.59	7198.86	7226.05	S&P/NZX 50 Index Gross	New zealand
07-21-2016	7172.67	7227.23	7171.36	7214.05	S&P/NZX 50 Index Gross	New zealand
07-20-2016	7154.83	7174.70	7131.35	7172.67	S&P/NZX 50 Index Gross	New zealand
07-19-2016	7105.95	7154.83	7090.40	7154.83	S&P/NZX 50 Index Gross	New zealand
07-18-2016	7072.88	7105.96	7068.83	7105.95	S&P/NZX 50 Index Gross	New zealand
07-15-2016	7080.33	7098.30	7072.88	7072.88	S&P/NZX 50 Index Gross	New zealand
07-14-2016	7066.02	7084.83	7066.02	7080.33	S&P/NZX 50 Index Gross	New zealand
07-13-2016	7079.46	7090.30	7062.90	7064.32	S&P/NZX 50 Index Gross	New zealand
07-12-2016	7062.45	7088.92	7060.44	7079.46	S&P/NZX 50 Index Gross	New zealand
07-11-2016	7000.10	7062.94	7000.10	7062.45	S&P/NZX 50 Index Gross	New zealand
07-8-2016	7007.52	7014.98	6994.21	7000.10	S&P/NZX 50 Index Gross	New zealand
07-7-2016	6977.73	7015.25	6977.73	7007.52	S&P/NZX 50 Index Gross	New zealand
07-6-2016	6970.99	6977.23	6948.15	6977.23	S&P/NZX 50 Index Gross	New zealand
07-5-2016	6940.95	6984.47	6940.95	6970.99	S&P/NZX 50 Index Gross	New zealand
07-4-2016	6926.23	6951.64	6918.58	6940.95	S&P/NZX 50 Index Gross	New zealand
07-1-2016	6897.53	6932.12	6897.52	6926.23	S&P/NZX 50 Index Gross	New zealand
06-30-2016	6804.21	6900.40	6804.20	6897.53	S&P/NZX 50 Index Gross	New zealand
06-29-2016	6716.58	6804.21	6716.58	6804.21	S&P/NZX 50 Index Gross	New zealand
06-28-2016	6686.93	6716.58	6650.58	6716.58	S&P/NZX 50 Index Gross	New zealand
06-27-2016	6667.78	6697.74	6587.42	6686.93	S&P/NZX 50 Index Gross	New zealand
06-24-2016	6821.35	6853.06	6667.78	6667.78	S&P/NZX 50 Index Gross	New zealand
06-23-2016	6781.73	6830.48	6781.73	6821.35	S&P/NZX 50 Index Gross	New zealand
06-22-2016	6839.40	6846.00	6781.73	6781.74	S&P/NZX 50 Index Gross	New zealand
06-21-2016	6869.54	6878.50	6839.39	6839.40	S&P/NZX 50 Index Gross	New zealand
06-20-2016	6847.07	6873.29	6847.06	6869.54	S&P/NZX 50 Index Gross	New zealand
06-17-2016	6888.57	6900.13	6845.65	6847.07	S&P/NZX 50 Index Gross	New zealand
06-16-2016	6874.83	6899.59	6872.24	6888.57	S&P/NZX 50 Index Gross	New zealand
06-15-2016	6834.94	6890.51	6821.68	6869.56	S&P/NZX 50 Index Gross	New zealand
06-14-2016	6925.36	6925.36	6833.18	6834.95	S&P/NZX 50 Index Gross	New zealand
06-13-2016	6972.66	6972.66	6917.34	6924.27	S&P/NZX 50 Index Gross	New zealand
06-10-2016	6970.55	6972.62	6957.82	6971.78	S&P/NZX 50 Index Gross	New zealand
06-9-2016	6997.83	7010.22	6967.97	6970.55	S&P/NZX 50 Index Gross	New zealand
06-8-2016	7038.83	7039.28	6991.51	6991.51	S&P/NZX 50 Index Gross	New zealand
06-7-2016	7024.38	7037.31	7013.16	7037.31	S&P/NZX 50 Index Gross	New zealand
06-3-2016	7003.12	7032.28	6993.38	7024.38	S&P/NZX 50 Index Gross	New zealand
06-2-2016	7022.82	7022.82	6992.25	7003.12	S&P/NZX 50 Index Gross	New zealand
06-1-2016	7043.87	7049.02	7016.03	7022.40	S&P/NZX 50 Index Gross	New zealand
05-31-2016	7023.34	7046.83	7023.34	7039.41	S&P/NZX 50 Index Gross	New zealand
05-30-2016	6992.55	7025.94	6982.91	7019.64	S&P/NZX 50 Index Gross	New zealand
05-27-2016	6948.79	6996.18	6948.79	6992.55	S&P/NZX 50 Index Gross	New zealand
05-26-2016	6915.69	6947.89	6912.24	6947.88	S&P/NZX 50 Index Gross	New zealand
05-25-2016	6873.84	6924.73	6873.84	6908.04	S&P/NZX 50 Index Gross	New zealand
05-24-2016	6907.77	6907.77	6862.64	6872.66	S&P/NZX 50 Index Gross	New zealand
05-23-2016	6909.86	6915.72	6881.59	6907.77	S&P/NZX 50 Index Gross	New zealand
05-20-2016	6903.62	6918.84	6880.88	6909.86	S&P/NZX 50 Index Gross	New zealand
05-19-2016	6982.63	6982.64	6898.95	6903.62	S&P/NZX 50 Index Gross	New zealand
05-18-2016	6974.87	6982.64	6952.46	6982.63	S&P/NZX 50 Index Gross	New zealand
05-17-2016	6914.13	6988.38	6914.12	6974.87	S&P/NZX 50 Index Gross	New zealand
05-16-2016	6916.57	6927.89	6888.43	6914.13	S&P/NZX 50 Index Gross	New zealand
05-13-2016	6923.17	6930.42	6911.35	6916.57	S&P/NZX 50 Index Gross	New zealand
05-12-2016	6946.74	6951.38	6923.17	6923.17	S&P/NZX 50 Index Gross	New zealand
05-11-2016	6910.10	6961.79	6910.10	6944.34	S&P/NZX 50 Index Gross	New zealand
05-10-2016	6885.05	6915.41	6879.32	6909.40	S&P/NZX 50 Index Gross	New zealand
05-9-2016	6899.69	6899.69	6874.34	6885.05	S&P/NZX 50 Index Gross	New zealand
05-6-2016	6876.49	6904.63	6836.55	6898.11	S&P/NZX 50 Index Gross	New zealand
05-5-2016	6824.49	6876.49	6812.69	6876.48	S&P/NZX 50 Index Gross	New zealand
05-4-2016	6843.01	6849.29	6824.49	6824.50	S&P/NZX 50 Index Gross	New zealand
05-3-2016	6791.82	6844.49	6791.82	6843.01	S&P/NZX 50 Index Gross	New zealand
05-2-2016	6820.58	6820.59	6783.92	6791.82	S&P/NZX 50 Index Gross	New zealand
04-29-2016	6789.98	6822.06	6787.08	6820.58	S&P/NZX 50 Index Gross	New zealand
04-28-2016	6750.40	6789.98	6745.67	6789.98	S&P/NZX 50 Index Gross	New zealand
04-27-2016	6795.71	6803.06	6750.40	6750.40	S&P/NZX 50 Index Gross	New zealand
04-26-2016	6866.11	6879.29	6795.71	6795.72	S&P/NZX 50 Index Gross	New zealand
04-22-2016	6906.10	6906.10	6856.59	6866.11	S&P/NZX 50 Index Gross	New zealand
04-21-2016	6901.26	6917.57	6890.84	6906.10	S&P/NZX 50 Index Gross	New zealand
04-20-2016	6873.04	6911.55	6856.12	6901.26	S&P/NZX 50 Index Gross	New zealand
04-19-2016	6851.20	6873.04	6848.08	6873.04	S&P/NZX 50 Index Gross	New zealand
04-18-2016	6844.74	6855.57	6841.41	6851.20	S&P/NZX 50 Index Gross	New zealand
04-15-2016	6823.81	6845.12	6816.59	6844.74	S&P/NZX 50 Index Gross	New zealand
04-14-2016	6777.91	6828.25	6777.91	6823.81	S&P/NZX 50 Index Gross	New zealand
04-13-2016	6726.01	6780.88	6726.01	6777.91	S&P/NZX 50 Index Gross	New zealand
04-12-2016	6725.11	6726.02	6701.51	6726.01	S&P/NZX 50 Index Gross	New zealand
04-11-2016	6730.28	6742.41	6710.92	6725.11	S&P/NZX 50 Index Gross	New zealand
04-8-2016	6755.23	6755.23	6710.61	6730.28	S&P/NZX 50 Index Gross	New zealand
04-7-2016	6736.10	6758.61	6736.10	6755.23	S&P/NZX 50 Index Gross	New zealand
04-6-2016	6715.81	6743.25	6695.20	6734.27	S&P/NZX 50 Index Gross	New zealand
04-5-2016	6743.60	6765.88	6700.90	6715.81	S&P/NZX 50 Index Gross	New zealand
04-4-2016	6708.02	6747.09	6708.02	6743.60	S&P/NZX 50 Index Gross	New zealand
04-1-2016	6753.33	6757.40	6708.02	6708.02	S&P/NZX 50 Index Gross	New zealand
03-31-2016	6717.62	6758.01	6715.92	6752.42	S&P/NZX 50 Index Gross	New zealand
03-30-2016	6683.42	6714.16	6676.92	6714.16	S&P/NZX 50 Index Gross	New zealand
03-29-2016	6662.55	6689.37	6656.33	6676.33	S&P/NZX 50 Index Gross	New zealand
03-24-2016	6668.87	6692.08	6658.98	6662.55	S&P/NZX 50 Index Gross	New zealand
03-23-2016	6682.64	6691.26	6660.23	6668.87	S&P/NZX 50 Index Gross	New zealand
03-22-2016	6641.94	6664.26	6635.56	6664.25	S&P/NZX 50 Index Gross	New zealand
03-21-2016	6626.28	6649.61	6618.34	6641.94	S&P/NZX 50 Index Gross	New zealand
03-18-2016	6573.45	6623.51	6573.45	6623.50	S&P/NZX 50 Index Gross	New zealand
03-17-2016	6584.57	6584.57	6553.87	6573.45	S&P/NZX 50 Index Gross	New zealand
03-16-2016	6579.81	6579.81	6556.97	6562.96	S&P/NZX 50 Index Gross	New zealand
03-15-2016	6568.58	6607.86	6567.55	6577.82	S&P/NZX 50 Index Gross	New zealand
03-14-2016	6515.41	6577.10	6515.41	6566.83	S&P/NZX 50 Index Gross	New zealand
03-11-2016	6508.28	6517.88	6484.53	6515.41	S&P/NZX 50 Index Gross	New zealand
03-10-2016	6476.97	6513.62	6476.96	6508.28	S&P/NZX 50 Index Gross	New zealand
03-9-2016	6450.25	6457.26	6433.53	6457.26	S&P/NZX 50 Index Gross	New zealand
03-8-2016	6419.59	6446.73	6414.52	6446.72	S&P/NZX 50 Index Gross	New zealand
03-7-2016	6418.13	6426.57	6407.24	6418.93	S&P/NZX 50 Index Gross	New zealand
03-4-2016	6380.86	6423.59	6380.86	6418.13	S&P/NZX 50 Index Gross	New zealand
03-3-2016	6313.07	6383.63	6313.07	6380.86	S&P/NZX 50 Index Gross	New zealand
03-2-2016	6286.33	6315.11	6286.33	6313.07	S&P/NZX 50 Index Gross	New zealand
03-1-2016	6233.53	6280.90	6233.53	6280.90	S&P/NZX 50 Index Gross	New zealand
02-29-2016	6231.96	6254.72	6229.07	6230.87	S&P/NZX 50 Index Gross	New zealand
02-26-2016	6225.28	6234.24	6206.45	6224.98	S&P/NZX 50 Index Gross	New zealand
02-25-2016	6231.15	6231.22	6210.86	6225.28	S&P/NZX 50 Index Gross	New zealand
02-24-2016	6175.67	6233.80	6175.67	6230.37	S&P/NZX 50 Index Gross	New zealand
02-23-2016	6139.46	6186.30	6139.46	6175.67	S&P/NZX 50 Index Gross	New zealand
02-22-2016	6141.71	6141.72	6114.12	6139.46	S&P/NZX 50 Index Gross	New zealand
02-19-2016	6111.09	6147.75	6111.09	6141.71	S&P/NZX 50 Index Gross	New zealand
02-18-2016	6085.57	6125.48	6085.56	6111.09	S&P/NZX 50 Index Gross	New zealand
02-17-2016	6075.37	6137.84	6075.37	6085.57	S&P/NZX 50 Index Gross	New zealand
02-16-2016	6034.28	6075.37	6034.28	6075.37	S&P/NZX 50 Index Gross	New zealand
02-15-2016	5933.96	6043.39	5933.96	6034.28	S&P/NZX 50 Index Gross	New zealand
02-12-2016	5987.02	5987.03	5910.03	5933.96	S&P/NZX 50 Index Gross	New zealand
02-11-2016	6019.49	6028.68	5987.02	5987.02	S&P/NZX 50 Index Gross	New zealand
02-10-2016	6071.32	6088.80	6006.69	6019.49	S&P/NZX 50 Index Gross	New zealand
02-9-2016	6153.80	6153.80	6066.34	6071.32	S&P/NZX 50 Index Gross	New zealand
02-5-2016	6137.71	6153.80	6127.73	6153.80	S&P/NZX 50 Index Gross	New zealand
02-4-2016	6133.38	6149.80	6130.14	6137.71	S&P/NZX 50 Index Gross	New zealand
02-3-2016	6180.08	6180.08	6121.78	6133.38	S&P/NZX 50 Index Gross	New zealand
02-2-2016	6174.49	6199.20	6174.49	6180.08	S&P/NZX 50 Index Gross	New zealand
02-1-2016	6170.22	6195.99	6170.22	6174.49	S&P/NZX 50 Index Gross	New zealand
01-29-2016	6149.70	6170.22	6139.49	6170.22	S&P/NZX 50 Index Gross	New zealand
01-28-2016	6141.94	6162.10	6120.75	6149.70	S&P/NZX 50 Index Gross	New zealand
01-27-2016	6142.15	6185.72	6141.94	6141.94	S&P/NZX 50 Index Gross	New zealand
01-26-2016	6175.24	6175.25	6139.03	6142.15	S&P/NZX 50 Index Gross	New zealand
01-25-2016	6121.61	6175.47	6121.61	6175.24	S&P/NZX 50 Index Gross	New zealand
01-22-2016	6080.90	6124.92	6080.90	6121.61	S&P/NZX 50 Index Gross	New zealand
01-21-2016	6113.72	6113.72	6049.54	6080.90	S&P/NZX 50 Index Gross	New zealand
01-20-2016	6124.20	6142.84	6111.03	6113.72	S&P/NZX 50 Index Gross	New zealand
01-19-2016	6101.44	6124.21	6084.41	6124.20	S&P/NZX 50 Index Gross	New zealand
01-18-2016	6170.20	6170.21	6035.88	6101.44	S&P/NZX 50 Index Gross	New zealand
01-15-2016	6109.29	6169.10	6109.29	6169.09	S&P/NZX 50 Index Gross	New zealand
01-14-2016	6151.87	6151.87	6081.88	6109.29	S&P/NZX 50 Index Gross	New zealand
01-13-2016	6112.35	6152.26	6112.34	6151.87	S&P/NZX 50 Index Gross	New zealand
01-12-2016	6102.83	6147.11	6102.82	6112.35	S&P/NZX 50 Index Gross	New zealand
01-11-2016	6158.10	6158.10	6097.05	6102.83	S&P/NZX 50 Index Gross	New zealand
01-8-2016	6213.39	6213.39	6114.17	6158.11	S&P/NZX 50 Index Gross	New zealand
01-7-2016	6262.52	6262.52	6205.57	6213.39	S&P/NZX 50 Index Gross	New zealand
01-6-2016	6278.55	6296.76	6243.69	6262.52	S&P/NZX 50 Index Gross	New zealand
01-5-2016	6324.26	6324.26	6235.20	6278.10	S&P/NZX 50 Index Gross	New zealand
12-31-2015	6319.39	6324.73	6303.89	6324.26	S&P/NZX 50 Index Gross	New zealand
12-30-2015	6292.44	6333.33	6283.09	6319.39	S&P/NZX 50 Index Gross	New zealand
12-29-2015	6225.53	6292.44	6225.53	6292.44	S&P/NZX 50 Index Gross	New zealand
12-24-2015	6195.34	6232.51	6195.34	6225.53	S&P/NZX 50 Index Gross	New zealand
12-23-2015	6147.97	6212.34	6145.38	6195.34	S&P/NZX 50 Index Gross	New zealand
12-22-2015	6120.82	6152.27	6120.82	6147.97	S&P/NZX 50 Index Gross	New zealand
12-21-2015	6107.84	6141.56	6085.90	6120.82	S&P/NZX 50 Index Gross	New zealand
12-18-2015	6088.33	6109.65	6079.31	6107.84	S&P/NZX 50 Index Gross	New zealand
12-17-2015	6070.94	6089.60	6070.93	6088.33	S&P/NZX 50 Index Gross	New zealand
12-16-2015	6040.55	6083.27	6040.55	6070.94	S&P/NZX 50 Index Gross	New zealand
12-15-2015	6035.25	6047.38	6031.24	6040.55	S&P/NZX 50 Index Gross	New zealand
12-14-2015	6069.94	6069.95	6012.86	6035.25	S&P/NZX 50 Index Gross	New zealand
12-11-2015	6040.56	6076.76	6040.56	6069.94	S&P/NZX 50 Index Gross	New zealand
12-10-2015	6053.55	6053.55	6028.49	6040.56	S&P/NZX 50 Index Gross	New zealand
12-9-2015	6039.28	6056.78	6017.84	6053.55	S&P/NZX 50 Index Gross	New zealand
12-8-2015	6064.43	6067.09	6035.00	6035.00	S&P/NZX 50 Index Gross	New zealand
12-7-2015	6094.82	6111.07	6064.42	6064.43	S&P/NZX 50 Index Gross	New zealand
12-4-2015	6125.67	6125.67	6046.39	6094.82	S&P/NZX 50 Index Gross	New zealand
12-3-2015	6143.31	6143.32	6118.36	6125.67	S&P/NZX 50 Index Gross	New zealand
12-2-2015	6153.78	6162.97	6139.48	6143.31	S&P/NZX 50 Index Gross	New zealand
12-1-2015	6107.47	6150.69	6102.20	6150.68	S&P/NZX 50 Index Gross	New zealand
11-30-2015	6101.02	6127.23	6099.47	6100.15	S&P/NZX 50 Index Gross	New zealand
11-27-2015	6087.90	6103.41	6085.07	6101.02	S&P/NZX 50 Index Gross	New zealand
11-26-2015	6069.14	6087.90	6058.25	6087.90	S&P/NZX 50 Index Gross	New zealand
11-25-2015	6105.51	6105.51	6069.14	6069.14	S&P/NZX 50 Index Gross	New zealand
11-24-2015	6077.62	6108.35	6077.62	6101.27	S&P/NZX 50 Index Gross	New zealand
11-23-2015	6008.52	6077.62	6008.52	6077.62	S&P/NZX 50 Index Gross	New zealand
11-20-2015	5995.25	6034.63	5995.24	6008.52	S&P/NZX 50 Index Gross	New zealand
11-19-2015	5979.81	6000.95	5977.41	5995.25	S&P/NZX 50 Index Gross	New zealand
11-18-2015	5970.56	5983.56	5964.86	5979.81	S&P/NZX 50 Index Gross	New zealand
11-17-2015	5961.67	5984.02	5961.67	5967.60	S&P/NZX 50 Index Gross	New zealand
11-16-2015	5989.03	5989.03	5945.14	5961.67	S&P/NZX 50 Index Gross	New zealand
11-13-2015	6023.96	6023.97	5987.99	5989.03	S&P/NZX 50 Index Gross	New zealand
11-12-2015	6014.23	6033.84	6013.48	6023.96	S&P/NZX 50 Index Gross	New zealand
11-11-2015	6005.92	6020.48	6004.00	6013.53	S&P/NZX 50 Index Gross	New zealand
11-10-2015	6047.89	6047.89	5997.02	6002.81	S&P/NZX 50 Index Gross	New zealand
11-9-2015	6069.74	6084.98	6047.89	6047.89	S&P/NZX 50 Index Gross	New zealand
11-6-2015	6075.36	6082.54	6058.67	6069.74	S&P/NZX 50 Index Gross	New zealand
11-5-2015	6071.91	6077.89	6050.59	6073.63	S&P/NZX 50 Index Gross	New zealand
